id,timestamp,MaxxTurn45_Coolant_Power_Active_A
i1,2023-04-28 17:00:21.027,118.5915298461914
i1,2023-04-28 17:00:21.133,118.59147644042969
i1,2023-04-28 17:00:21.230,118.59147644042969
i1,2023-04-28 17:00:21.332,118.528564453125
i1,2023-04-28 17:00:21.439,118.528564453125
i1,2023-04-28 17:00:21.540,118.52864074707031
i1,2023-04-28 17:00:21.637,118.52864074707031
i1,2023-04-28 17:00:21.743,118.52851104736328
i1,2023-04-28 17:00:21.844,118.52851104736328
i1,2023-04-28 17:00:21.943,118.5285415649414
i1,2023-04-28 17:00:22.052,118.5285415649414
i1,2023-04-28 17:00:22.152,118.8910140991211
i1,2023-04-28 17:00:22.249,118.8910140991211
i1,2023-04-28 17:00:22.362,118.8910140991211
i1,2023-04-28 17:00:22.462,118.89106750488281
i1,2023-04-28 17:00:22.559,118.89106750488281
i1,2023-04-28 17:00:22.657,118.89106750488281
i1,2023-04-28 17:00:22.764,121.4283447265625
i1,2023-04-28 17:00:22.864,159.12545776367188
i1,2023-04-28 17:00:22.965,159.12545776367188
i1,2023-04-28 17:00:23.073,204.43443298339844
i1,2023-04-28 17:00:23.172,204.43443298339844
i1,2023-04-28 17:00:23.274,247.91409301757812
i1,2023-04-28 17:00:23.393,247.91409301757812
i1,2023-04-28 17:00:23.482,293.7419738769531
i1,2023-04-28 17:00:23.581,293.7419738769531
i1,2023-04-28 17:00:23.680,304.323974609375
i1,2023-04-28 17:00:23.783,304.323974609375
i1,2023-04-28 17:00:23.884,303.9590759277344
i1,2023-04-28 17:00:23.986,303.9590759277344
i1,2023-04-28 17:00:24.087,315.491455078125
i1,2023-04-28 17:00:24.190,315.491455078125
i1,2023-04-28 17:00:24.290,303.22955322265625
i1,2023-04-28 17:00:24.392,303.22955322265625
i1,2023-04-28 17:00:24.495,299.9005126953125
i1,2023-04-28 17:00:24.594,299.9005126953125
i1,2023-04-28 17:00:24.696,261.777587890625
i1,2023-04-28 17:00:24.799,261.777587890625
i1,2023-04-28 17:00:24.901,216.3931427001953
i1,2023-04-28 17:00:25.003,216.3931427001953
i1,2023-04-28 17:00:25.108,173.91311645507812
i1,2023-04-28 17:00:25.212,173.91311645507812
i1,2023-04-28 17:00:25.323,173.91311645507812
i1,2023-04-28 17:00:25.413,127.19395446777344
i1,2023-04-28 17:00:25.513,117.27336120605469
i1,2023-04-28 17:00:25.615,117.27336120605469
i1,2023-04-28 17:00:25.720,116.9102783203125
i1,2023-04-28 17:00:25.818,116.9102783203125
i1,2023-04-28 17:00:25.921,116.91030883789062
i1,2023-04-28 17:00:26.026,116.91030883789062
i1,2023-04-28 17:00:26.128,117.27338409423828
i1,2023-04-28 17:00:26.228,117.27338409423828
i1,2023-04-28 17:00:26.329,117.27338409423828
i1,2023-04-28 17:00:26.431,116.86048126220703
i1,2023-04-28 17:00:26.533,117.13194274902344
i1,2023-04-28 17:00:26.637,117.13194274902344
i1,2023-04-28 17:00:26.738,117.13198852539062
i1,2023-04-28 17:00:26.842,117.13198852539062
i1,2023-04-28 17:00:26.947,117.4969482421875
i1,2023-04-28 17:00:27.047,117.4969482421875
i1,2023-04-28 17:00:27.150,117.35693359375
i1,2023-04-28 17:00:27.252,117.35693359375
i1,2023-04-28 17:00:27.355,116.98910522460938
i1,2023-04-28 17:00:27.455,116.98910522460938
i1,2023-04-28 17:00:27.555,117.44117736816406
i1,2023-04-28 17:00:27.655,117.44117736816406
i1,2023-04-28 17:00:27.758,117.35584259033203
i1,2023-04-28 17:00:27.862,117.35584259033203
i1,2023-04-28 17:00:27.973,117.44120788574219
i1,2023-04-28 17:00:28.065,117.44120788574219
i1,2023-04-28 17:00:28.168,117.37852478027344
i1,2023-04-28 17:00:28.277,117.44123077392578
i1,2023-04-28 17:00:28.373,117.44123077392578
i1,2023-04-28 17:00:28.476,117.44123077392578
i1,2023-04-28 17:00:28.577,117.44112396240234
i1,2023-04-28 17:00:28.680,117.0787582397461
i1,2023-04-28 17:00:28.785,117.0787582397461
i1,2023-04-28 17:00:28.886,117.0787353515625
i1,2023-04-28 17:00:28.982,117.0787353515625
i1,2023-04-28 17:00:29.083,117.44110107421875
i1,2023-04-28 17:00:29.186,117.44110107421875
i1,2023-04-28 17:00:29.289,117.44110107421875
i1,2023-04-28 17:00:29.406,117.28707122802734
i1,2023-04-28 17:00:29.501,117.21939849853516
i1,2023-04-28 17:00:29.595,117.21939849853516
i1,2023-04-28 17:00:29.696,117.13188934326172
i1,2023-04-28 17:00:29.801,117.13188934326172
i1,2023-04-28 17:00:29.899,117.13207244873047
i1,2023-04-28 17:00:30.002,117.13207244873047
i1,2023-04-28 17:00:30.103,117.13198852539062
i1,2023-04-28 17:00:30.206,117.13198852539062
i1,2023-04-28 17:00:30.311,117.13198852539062
i1,2023-04-28 17:00:30.414,116.99542236328125
i1,2023-04-28 17:00:30.509,117.2734603881836
i1,2023-04-28 17:00:30.618,117.2734603881836
i1,2023-04-28 17:00:30.715,117.18595123291016
i1,2023-04-28 17:00:30.813,117.18595123291016
i1,2023-04-28 17:00:30.911,117.27356719970703
i1,2023-04-28 17:00:31.014,117.27356719970703
i1,2023-04-28 17:00:31.124,117.43731689453125
i1,2023-04-28 17:00:31.225,117.43731689453125
i1,2023-04-28 17:00:31.324,117.8619155883789
i1,2023-04-28 17:00:31.426,117.8619155883789
i1,2023-04-28 17:00:31.529,117.99979400634766
i1,2023-04-28 17:00:31.629,117.99979400634766
i1,2023-04-28 17:00:31.731,118.72591400146484
i1,2023-04-28 17:00:31.832,118.72591400146484
i1,2023-04-28 17:00:31.935,119.08905029296875
i1,2023-04-28 17:00:32.037,119.08905029296875
i1,2023-04-28 17:00:32.139,119.37529754638672
i1,2023-04-28 17:00:32.244,119.37529754638672
i1,2023-04-28 17:00:32.342,119.68643188476562
i1,2023-04-28 17:00:32.445,119.68643188476562
i1,2023-04-28 17:00:32.553,120.10511016845703
i1,2023-04-28 17:00:32.653,120.10511016845703
i1,2023-04-28 17:00:32.751,120.05137634277344
i1,2023-04-28 17:00:32.856,120.05137634277344
i1,2023-04-28 17:00:32.957,120.41644287109375
i1,2023-04-28 17:00:33.057,120.41644287109375
i1,2023-04-28 17:00:33.158,120.05146026611328
i1,2023-04-28 17:00:33.268,120.05146026611328
i1,2023-04-28 17:00:33.366,120.05146026611328
i1,2023-04-28 17:00:33.471,120.23763275146484
i1,2023-04-28 17:00:33.573,120.29003143310547
i1,2023-04-28 17:00:33.670,120.29003143310547
i1,2023-04-28 17:00:33.772,119.97862243652344
i1,2023-04-28 17:00:33.873,119.97862243652344
i1,2023-04-28 17:00:33.976,120.28994750976562
i1,2023-04-28 17:00:34.078,120.28994750976562
i1,2023-04-28 17:00:34.184,120.341064453125
i1,2023-04-28 17:00:34.287,120.28992462158203
i1,2023-04-28 17:00:34.382,120.28992462158203
i1,2023-04-28 17:00:34.486,120.28992462158203
i1,2023-04-28 17:00:34.588,120.34111785888672
i1,2023-04-28 17:00:34.690,120.34111785888672
i1,2023-04-28 17:00:34.791,120.34111785888672
i1,2023-04-28 17:00:34.898,121.06594848632812
i1,2023-04-28 17:00:34.995,121.06594848632812
i1,2023-04-28 17:00:35.097,121.06594848632812
i1,2023-04-28 17:00:35.200,121.22710418701172
i1,2023-04-28 17:00:35.303,121.06600952148438
i1,2023-04-28 17:00:35.432,121.06600952148438
i1,2023-04-28 17:00:35.508,121.87578582763672
i1,2023-04-28 17:00:35.612,121.87578582763672
i1,2023-04-28 17:00:35.710,122.26908874511719
i1,2023-04-28 17:00:35.814,122.26908874511719
i1,2023-04-28 17:00:35.917,122.60560607910156
i1,2023-04-28 17:00:36.022,122.60560607910156
i1,2023-04-28 17:00:36.116,122.99054718017578
i1,2023-04-28 17:00:36.218,122.99054718017578
i1,2023-04-28 17:00:36.328,124.0653076171875
i1,2023-04-28 17:00:36.432,124.0653076171875
i1,2023-04-28 17:00:36.527,125.26823425292969
i1,2023-04-28 17:00:36.628,125.26823425292969
i1,2023-04-28 17:00:36.730,125.98774719238281
i1,2023-04-28 17:00:36.832,125.98774719238281
i1,2023-04-28 17:00:36.940,127.47224426269531
i1,2023-04-28 17:00:37.041,127.47224426269531
i1,2023-04-28 17:00:37.138,129.6183624267578
i1,2023-04-28 17:00:37.241,129.6183624267578
i1,2023-04-28 17:00:37.342,132.82272338867188
i1,2023-04-28 17:00:37.446,132.82272338867188
i1,2023-04-28 17:00:37.547,169.19345092773438
i1,2023-04-28 17:00:37.648,169.19345092773438
i1,2023-04-28 17:00:37.754,208.40562438964844
i1,2023-04-28 17:00:37.852,208.40562438964844
i1,2023-04-28 17:00:37.954,254.5162353515625
i1,2023-04-28 17:00:38.060,254.5162353515625
i1,2023-04-28 17:00:38.158,297.7222595214844
i1,2023-04-28 17:00:38.261,297.7222595214844
i1,2023-04-28 17:00:38.362,297.7222595214844
i1,2023-04-28 17:00:38.468,292.1951904296875
i1,2023-04-28 17:00:38.571,302.8651428222656
i1,2023-04-28 17:00:38.675,302.8651428222656
i1,2023-04-28 17:00:38.778,298.6394958496094
i1,2023-04-28 17:00:38.876,298.6394958496094
i1,2023-04-28 17:00:38.980,298.12152099609375
i1,2023-04-28 17:00:39.079,298.12152099609375
i1,2023-04-28 17:00:39.181,291.78680419921875
i1,2023-04-28 17:00:39.286,291.78680419921875
i1,2023-04-28 17:00:39.388,257.0829162597656
i1,2023-04-28 17:00:39.504,257.0829162597656
i1,2023-04-28 17:00:39.594,215.67164611816406
i1,2023-04-28 17:00:39.688,215.67164611816406
i1,2023-04-28 17:00:39.792,169.06610107421875
i1,2023-04-28 17:00:39.893,169.06610107421875
i1,2023-04-28 17:00:39.998,124.32829284667969
i1,2023-04-28 17:00:40.100,124.32829284667969
i1,2023-04-28 17:00:40.198,116.8976821899414
i1,2023-04-28 17:00:40.303,116.8976821899414
i1,2023-04-28 17:00:40.406,116.71638488769531
i1,2023-04-28 17:00:40.512,116.98931121826172
i1,2023-04-28 17:00:40.610,116.98931121826172
i1,2023-04-28 17:00:40.705,116.98931121826172
i1,2023-04-28 17:00:40.812,117.07899475097656
i1,2023-04-28 17:00:40.914,117.3560791015625
i1,2023-04-28 17:00:41.014,117.3560791015625
i1,2023-04-28 17:00:41.120,117.07878112792969
i1,2023-04-28 17:00:41.224,117.07878112792969
i1,2023-04-28 17:00:41.322,117.07878112792969
i1,2023-04-28 17:00:41.446,117.28710174560547
i1,2023-04-28 17:00:41.530,117.58014678955078
i1,2023-04-28 17:00:41.633,117.58014678955078
i1,2023-04-28 17:00:41.728,117.13201904296875
i1,2023-04-28 17:00:41.832,117.13201904296875
i1,2023-04-28 17:00:41.932,117.219482421875
i1,2023-04-28 17:00:42.034,117.219482421875
i1,2023-04-28 17:00:42.136,117.13217163085938
i1,2023-04-28 17:00:42.240,117.13217163085938
i1,2023-04-28 17:00:42.339,117.13217163085938
i1,2023-04-28 17:00:42.444,117.07939910888672
i1,2023-04-28 17:00:42.556,116.91056823730469
i1,2023-04-28 17:00:42.646,116.91056823730469
i1,2023-04-28 17:00:42.748,116.91059112548828
i1,2023-04-28 17:00:42.850,116.91059112548828
i1,2023-04-28 17:00:42.957,116.91059112548828
i1,2023-04-28 17:00:43.059,116.91059112548828
i1,2023-04-28 17:00:43.160,116.5612564086914
i1,2023-04-28 17:00:43.260,116.5612564086914
i1,2023-04-28 17:00:43.360,116.7674331665039
i1,2023-04-28 17:00:43.467,116.7674331665039
i1,2023-04-28 17:00:43.569,116.91069793701172
i1,2023-04-28 17:00:43.672,116.91069793701172
i1,2023-04-28 17:00:43.770,116.9106216430664
i1,2023-04-28 17:00:43.872,116.9106216430664
i1,2023-04-28 17:00:43.976,117.27377319335938
i1,2023-04-28 17:00:44.077,117.27377319335938
i1,2023-04-28 17:00:44.182,117.05012512207031
i1,2023-04-28 17:00:44.286,117.05012512207031
i1,2023-04-28 17:00:44.383,117.13243865966797
i1,2023-04-28 17:00:44.483,117.13243865966797
i1,2023-04-28 17:00:44.588,117.2199478149414
i1,2023-04-28 17:00:44.687,117.2199478149414
i1,2023-04-28 17:00:44.789,117.4974136352539
i1,2023-04-28 17:00:44.894,117.4974136352539
i1,2023-04-28 17:00:44.996,117.2198715209961
i1,2023-04-28 17:00:45.094,117.2198715209961
i1,2023-04-28 17:00:45.195,117.13238525390625
i1,2023-04-28 17:00:45.298,117.13238525390625
i1,2023-04-28 17:00:45.400,117.13238525390625
i1,2023-04-28 17:00:45.505,117.497314453125
i1,2023-04-28 17:00:45.611,117.3561782836914
i1,2023-04-28 17:00:45.711,117.3561782836914
i1,2023-04-28 17:00:45.812,117.44149017333984
i1,2023-04-28 17:00:45.911,117.44149017333984
i1,2023-04-28 17:00:46.009,117.72296905517578
i1,2023-04-28 17:00:46.113,117.72296905517578
i1,2023-04-28 17:00:46.216,117.80406951904297
i1,2023-04-28 17:00:46.320,117.7229995727539
i1,2023-04-28 17:00:46.417,117.7229995727539
i1,2023-04-28 17:00:46.520,117.7229995727539
i1,2023-04-28 17:00:46.624,117.8041000366211
i1,2023-04-28 17:00:46.729,118.0898666381836
i1,2023-04-28 17:00:46.826,118.0898666381836
i1,2023-04-28 17:00:46.936,118.16651916503906
i1,2023-04-28 17:00:47.038,118.16651916503906
i1,2023-04-28 17:00:47.134,118.06688690185547
i1,2023-04-28 17:00:47.235,118.06688690185547
i1,2023-04-28 17:00:47.341,118.16649627685547
i1,2023-04-28 17:00:47.440,118.16649627685547
i1,2023-04-28 17:00:47.544,118.45655059814453
i1,2023-04-28 17:00:47.642,118.45655059814453
i1,2023-04-28 17:00:47.746,118.52898406982422
i1,2023-04-28 17:00:47.848,118.52898406982422
i1,2023-04-28 17:00:47.950,118.52901458740234
i1,2023-04-28 17:00:48.054,118.52901458740234
i1,2023-04-28 17:00:48.156,118.52898406982422
i1,2023-04-28 17:00:48.260,118.52898406982422
i1,2023-04-28 17:00:48.359,118.52898406982422
i1,2023-04-28 17:00:48.465,118.99230194091797
i1,2023-04-28 17:00:48.564,119.02338409423828
i1,2023-04-28 17:00:48.665,119.02338409423828
i1,2023-04-28 17:00:48.767,119.32199096679688
i1,2023-04-28 17:00:48.868,119.32199096679688
i1,2023-04-28 17:00:48.975,119.38407897949219
i1,2023-04-28 17:00:49.076,119.38407897949219
i1,2023-04-28 17:00:49.179,119.68675231933594
i1,2023-04-28 17:00:49.281,119.68675231933594
i1,2023-04-28 17:00:49.378,119.68675231933594
i1,2023-04-28 17:00:49.484,120.13396453857422
i1,2023-04-28 17:00:49.585,120.1784896850586
i1,2023-04-28 17:00:49.684,120.1784896850586
i1,2023-04-28 17:00:49.789,120.86004638671875
i1,2023-04-28 17:00:49.888,120.86004638671875
i1,2023-04-28 17:00:49.995,121.26788330078125
i1,2023-04-28 17:00:50.092,121.26788330078125
i1,2023-04-28 17:00:50.194,121.66352844238281
i1,2023-04-28 17:00:50.300,121.66352844238281
i1,2023-04-28 17:00:50.413,122.24104309082031
i1,2023-04-28 17:00:50.505,122.24104309082031
i1,2023-04-28 17:00:50.607,122.97089385986328
i1,2023-04-28 17:00:50.704,122.97089385986328
i1,2023-04-28 17:00:50.800,124.0655288696289
i1,2023-04-28 17:00:50.903,124.0655288696289
i1,2023-04-28 17:00:51.007,124.79412078857422
i1,2023-04-28 17:00:51.107,124.79412078857422
i1,2023-04-28 17:00:51.208,126.24971008300781
i1,2023-04-28 17:00:51.315,126.24971008300781
i1,2023-04-28 17:00:51.414,126.24971008300781
i1,2023-04-28 17:00:51.519,129.14414978027344
i1,2023-04-28 17:00:51.619,130.85299682617188
i1,2023-04-28 17:00:51.721,130.85299682617188
i1,2023-04-28 17:00:51.823,161.30079650878906
i1,2023-04-28 17:00:51.928,161.30079650878906
i1,2023-04-28 17:00:52.032,200.4480438232422
i1,2023-04-28 17:00:52.133,200.4480438232422
i1,2023-04-28 17:00:52.231,245.3946990966797
i1,2023-04-28 17:00:52.341,288.1666564941406
i1,2023-04-28 17:00:52.438,288.1666564941406
i1,2023-04-28 17:00:52.541,288.1666564941406
i1,2023-04-28 17:00:52.642,303.3899230957031
i1,2023-04-28 17:00:52.751,304.02545166015625
i1,2023-04-28 17:00:52.842,304.02545166015625
i1,2023-04-28 17:00:52.945,304.02545166015625
i1,2023-04-28 17:00:53.049,300.1280212402344
i1,2023-04-28 17:00:53.154,308.9994812011719
i1,2023-04-28 17:00:53.257,308.9994812011719
i1,2023-04-28 17:00:53.358,308.9994812011719
i1,2023-04-28 17:00:53.476,283.1829833984375
i1,2023-04-28 17:00:53.561,263.82122802734375
i1,2023-04-28 17:00:53.661,263.82122802734375
i1,2023-04-28 17:00:53.761,223.68231201171875
i1,2023-04-28 17:00:53.869,223.68231201171875
i1,2023-04-28 17:00:53.970,177.34046936035156
i1,2023-04-28 17:00:54.073,177.34046936035156
i1,2023-04-28 17:00:54.171,133.18795776367188
i1,2023-04-28 17:00:54.274,133.18795776367188
i1,2023-04-28 17:00:54.375,116.40259552001953
i1,2023-04-28 17:00:54.491,116.40259552001953
i1,2023-04-28 17:00:54.585,116.54777526855469
i1,2023-04-28 17:00:54.684,116.54777526855469
i1,2023-04-28 17:00:54.788,116.54766845703125
i1,2023-04-28 17:00:54.888,116.54766845703125
i1,2023-04-28 17:00:54.988,116.54769897460938
i1,2023-04-28 17:00:55.088,116.54769897460938
i1,2023-04-28 17:00:55.192,116.73162841796875
i1,2023-04-28 17:00:55.293,116.73162841796875
i1,2023-04-28 17:00:55.396,116.40259552001953
i1,2023-04-28 17:00:55.497,116.40259552001953
i1,2023-04-28 17:00:55.599,116.18467712402344
i1,2023-04-28 17:00:55.705,116.18467712402344
i1,2023-04-28 17:00:55.807,116.54769897460938
i1,2023-04-28 17:00:55.909,116.54769897460938
i1,2023-04-28 17:00:56.011,116.18465423583984
i1,2023-04-28 17:00:56.114,116.18465423583984
i1,2023-04-28 17:00:56.217,116.54766845703125
i1,2023-04-28 17:00:56.314,116.54766845703125
i1,2023-04-28 17:00:56.427,116.40261840820312
i1,2023-04-28 17:00:56.520,116.40261840820312
i1,2023-04-28 17:00:56.619,116.40254211425781
i1,2023-04-28 17:00:56.725,116.40254211425781
i1,2023-04-28 17:00:56.836,116.76751708984375
i1,2023-04-28 17:00:56.930,116.76751708984375
i1,2023-04-28 17:00:57.031,116.40254211425781
i1,2023-04-28 17:00:57.130,116.40254211425781
i1,2023-04-28 17:00:57.235,116.76741027832031
i1,2023-04-28 17:00:57.337,116.76741027832031
i1,2023-04-28 17:00:57.440,117.07901763916016
i1,2023-04-28 17:00:57.543,117.07901763916016
i1,2023-04-28 17:00:57.644,116.71654510498047
i1,2023-04-28 17:00:57.746,116.71654510498047
i1,2023-04-28 17:00:57.850,117.0791244506836
i1,2023-04-28 17:00:57.949,117.0791244506836
i1,2023-04-28 17:00:58.048,117.07909393310547
i1,2023-04-28 17:00:58.151,117.07909393310547
i1,2023-04-28 17:00:58.253,117.44141387939453
i1,2023-04-28 17:00:58.357,117.44141387939453
i1,2023-04-28 17:00:58.469,117.44141387939453
i1,2023-04-28 17:00:58.566,117.07909393310547
i1,2023-04-28 17:00:58.666,117.07909393310547
i1,2023-04-28 17:00:58.764,117.07909393310547
i1,2023-04-28 17:00:58.865,117.44146728515625
i1,2023-04-28 17:00:58.970,117.44157409667969
i1,2023-04-28 17:00:59.071,117.44157409667969
i1,2023-04-28 17:00:59.180,117.441650390625
i1,2023-04-28 17:00:59.280,117.441650390625
i1,2023-04-28 17:00:59.379,117.72315216064453
i1,2023-04-28 17:00:59.501,117.72315216064453
i1,2023-04-28 17:00:59.583,117.86238861083984
i1,2023-04-28 17:00:59.682,117.86238861083984
i1,2023-04-28 17:00:59.784,117.49749755859375
i1,2023-04-28 17:00:59.885,117.49749755859375
i1,2023-04-28 17:00:59.988,117.4973373413086
i1,2023-04-28 17:01:00.092,117.4973373413086
i1,2023-04-28 17:01:00.193,117.82521057128906
i1,2023-04-28 17:01:00.295,117.82521057128906
i1,2023-04-28 17:01:00.397,118.22698211669922
i1,2023-04-28 17:01:00.503,118.22698211669922
i1,2023-04-28 17:01:00.615,118.00000762939453
i1,2023-04-28 17:01:00.704,118.00000762939453
i1,2023-04-28 17:01:00.805,117.99995422363281
i1,2023-04-28 17:01:00.901,117.99995422363281
i1,2023-04-28 17:01:01.004,118.00000762939453
i1,2023-04-28 17:01:01.104,118.00000762939453
i1,2023-04-28 17:01:01.217,118.36302947998047
i1,2023-04-28 17:01:01.311,118.36302947998047
i1,2023-04-28 17:01:01.415,118.36302947998047
i1,2023-04-28 17:01:01.519,118.43702697753906
i1,2023-04-28 17:01:01.616,118.72623443603516
i1,2023-04-28 17:01:01.718,118.72623443603516
i1,2023-04-28 17:01:01.819,118.72610473632812
i1,2023-04-28 17:01:01.921,118.72610473632812
i1,2023-04-28 17:01:02.026,119.0892333984375
i1,2023-04-28 17:01:02.132,119.0892333984375
i1,2023-04-28 17:01:02.228,119.0892333984375
i1,2023-04-28 17:01:02.332,119.0892333984375
i1,2023-04-28 17:01:02.431,119.0892333984375
i1,2023-04-28 17:01:02.534,119.27400970458984
i1,2023-04-28 17:01:02.635,119.68677520751953
i1,2023-04-28 17:01:02.739,119.68677520751953
i1,2023-04-28 17:01:02.843,120.05169677734375
i1,2023-04-28 17:01:02.946,120.05169677734375
i1,2023-04-28 17:01:03.048,120.05164337158203
i1,2023-04-28 17:01:03.146,120.05164337158203
i1,2023-04-28 17:01:03.248,120.01513671875
i1,2023-04-28 17:01:03.350,120.01513671875
i1,2023-04-28 17:01:03.452,120.65692901611328
i1,2023-04-28 17:01:03.553,120.65692901611328
i1,2023-04-28 17:01:03.655,121.06624603271484
i1,2023-04-28 17:01:03.757,121.06624603271484
i1,2023-04-28 17:01:03.860,121.02366638183594
i1,2023-04-28 17:01:03.961,121.02366638183594
i1,2023-04-28 17:01:04.062,121.42874908447266
i1,2023-04-28 17:01:04.171,121.42874908447266
i1,2023-04-28 17:01:04.267,122.38195037841797
i1,2023-04-28 17:01:04.368,122.38195037841797
i1,2023-04-28 17:01:04.471,122.8787612915039
i1,2023-04-28 17:01:04.576,122.8787612915039
i1,2023-04-28 17:01:04.677,123.96617889404297
i1,2023-04-28 17:01:04.780,125.05365753173828
i1,2023-04-28 17:01:04.883,125.05365753173828
i1,2023-04-28 17:01:04.985,125.05365753173828
i1,2023-04-28 17:01:05.083,127.22835540771484
i1,2023-04-28 17:01:05.189,129.76559448242188
i1,2023-04-28 17:01:05.288,129.76559448242188
i1,2023-04-28 17:01:05.390,129.76559448242188
i1,2023-04-28 17:01:05.513,175.24913024902344
i1,2023-04-28 17:01:05.607,195.48634338378906
i1,2023-04-28 17:01:05.697,195.48634338378906
i1,2023-04-28 17:01:05.796,236.81883239746094
i1,2023-04-28 17:01:05.898,236.81883239746094
i1,2023-04-28 17:01:06.002,284.6204528808594
i1,2023-04-28 17:01:06.102,284.6204528808594
i1,2023-04-28 17:01:06.205,304.6899108886719
i1,2023-04-28 17:01:06.314,304.6899108886719
i1,2023-04-28 17:01:06.413,304.6899108886719
i1,2023-04-28 17:01:06.516,291.9747009277344
i1,2023-04-28 17:01:06.616,300.2643127441406
i1,2023-04-28 17:01:06.725,300.2643127441406
i1,2023-04-28 17:01:06.823,300.1293029785156
i1,2023-04-28 17:01:06.925,300.1293029785156
i1,2023-04-28 17:01:07.023,294.4551696777344
i1,2023-04-28 17:01:07.127,294.4551696777344
i1,2023-04-28 17:01:07.229,253.4791717529297
i1,2023-04-28 17:01:07.331,253.4791717529297
i1,2023-04-28 17:01:07.433,227.6964569091797
