id,timestamp,MaxxTurn45_Power_Active_C
i1,2023-04-28T15:00:24.811402,1736.8404541015625
i1,2023-04-28T15:00:24.917894,1736.8404541015625
i1,2023-04-28T15:00:25.019043,2096.466064453125
i1,2023-04-28T15:00:25.120587,2191.62939453125
i1,2023-04-28T15:00:25.229543,2191.62939453125
i1,2023-04-28T15:00:25.324788,2455.115966796875
i1,2023-04-28T15:00:25.421510,2455.115966796875
i1,2023-04-28T15:00:25.525861,2854.33154296875
i1,2023-04-28T15:00:25.625963,2854.33154296875
i1,2023-04-28T15:00:25.736215,3092.636474609375
i1,2023-04-28T15:00:25.830766,3092.636474609375
i1,2023-04-28T15:00:25.948321,2488.22021484375
i1,2023-04-28T15:00:26.038331,2488.22021484375
i1,2023-04-28T15:00:26.139737,2080.572265625
i1,2023-04-28T15:00:26.248721,2080.572265625
i1,2023-04-28T15:00:26.345666,1683.1844482421875
i1,2023-04-28T15:00:26.446706,1683.1844482421875
i1,2023-04-28T15:00:26.545900,1516.9725341796875
i1,2023-04-28T15:00:26.651860,1516.9725341796875
i1,2023-04-28T15:00:26.752789,912.6028442382812
i1,2023-04-28T15:00:26.850344,912.6028442382812
i1,2023-04-28T15:00:26.952033,542.0953979492188
i1,2023-04-28T15:00:27.067428,542.0953979492188
i1,2023-04-28T15:00:27.155852,542.0953979492188
i1,2023-04-28T15:00:27.260221,855.889404296875
i1,2023-04-28T15:00:27.364232,1004.3689575195312
i1,2023-04-28T15:00:27.464403,1004.3689575195312
i1,2023-04-28T15:00:27.566606,978.6920776367188
i1,2023-04-28T15:00:27.666990,978.6920776367188
i1,2023-04-28T15:00:27.769346,638.178955078125
i1,2023-04-28T15:00:27.870499,638.178955078125
i1,2023-04-28T15:00:27.974838,463.637451171875
i1,2023-04-28T15:00:28.072698,463.637451171875
i1,2023-04-28T15:00:28.182065,463.637451171875
i1,2023-04-28T15:00:28.281379,486.3996276855469
i1,2023-04-28T15:00:28.382540,421.38360595703125
i1,2023-04-28T15:00:28.484407,421.38360595703125
i1,2023-04-28T15:00:28.583127,920.8082275390625
i1,2023-04-28T15:00:28.679613,920.8082275390625
i1,2023-04-28T15:00:28.789281,1247.9998779296875
i1,2023-04-28T15:00:28.895557,1247.9998779296875
i1,2023-04-28T15:00:28.998968,1188.5185546875
i1,2023-04-28T15:00:29.099030,1188.5185546875
i1,2023-04-28T15:00:29.199958,1235.76806640625
i1,2023-04-28T15:00:29.301989,1235.76806640625
i1,2023-04-28T15:00:29.400202,1225.5595703125
i1,2023-04-28T15:00:29.505782,1225.5595703125
i1,2023-04-28T15:00:29.606554,1579.1822509765625
i1,2023-04-28T15:00:29.707140,1579.1822509765625
i1,2023-04-28T15:00:29.809510,1900.045166015625
i1,2023-04-28T15:00:29.910525,1900.045166015625
i1,2023-04-28T15:00:30.016076,1977.5108642578125
i1,2023-04-28T15:00:30.118282,1977.5108642578125
i1,2023-04-28T15:00:30.215122,1550.5726318359375
i1,2023-04-28T15:00:30.319734,1550.5726318359375
i1,2023-04-28T15:00:30.422732,904.9562377929688
i1,2023-04-28T15:00:30.513144,904.9562377929688
i1,2023-04-28T15:00:30.622617,557.4476318359375
i1,2023-04-28T15:00:30.723959,557.4476318359375
i1,2023-04-28T15:00:30.820753,-73.9675064086914
i1,2023-04-28T15:00:30.920064,-73.9675064086914
i1,2023-04-28T15:00:31.023364,-642.6917724609375
i1,2023-04-28T15:00:31.131307,-642.6917724609375
i1,2023-04-28T15:00:31.250663,-1217.2696533203125
i1,2023-04-28T15:00:31.346422,-1637.2655029296875
i1,2023-04-28T15:00:31.437376,-1637.2655029296875
i1,2023-04-28T15:00:31.546947,-1986.4947509765625
i1,2023-04-28T15:00:31.644150,-1986.4947509765625
i1,2023-04-28T15:00:31.745859,-1996.7208251953125
i1,2023-04-28T15:00:31.845247,-1996.7208251953125
i1,2023-04-28T15:00:31.954896,-1680.950927734375
i1,2023-04-28T15:00:32.050997,-1680.950927734375
i1,2023-04-28T15:00:32.153456,-1020.8003540039062
i1,2023-04-28T15:00:32.257349,-1020.8003540039062
i1,2023-04-28T15:00:32.357491,-60.03571701049805
i1,2023-04-28T15:00:32.463830,-60.03571701049805
i1,2023-04-28T15:00:32.562386,936.7963256835938
i1,2023-04-28T15:00:32.663706,936.7963256835938
i1,2023-04-28T15:00:32.762380,1753.080078125
i1,2023-04-28T15:00:32.867335,1753.080078125
i1,2023-04-28T15:00:32.966518,3031.44189453125
i1,2023-04-28T15:00:33.069929,3031.44189453125
i1,2023-04-28T15:00:33.170357,3395.948486328125
i1,2023-04-28T15:00:33.287299,3395.948486328125
i1,2023-04-28T15:00:33.376244,3739.7841796875
i1,2023-04-28T15:00:33.479141,3739.7841796875
i1,2023-04-28T15:00:33.583368,3693.8388671875
i1,2023-04-28T15:00:33.681845,3693.8388671875
i1,2023-04-28T15:00:33.787169,3674.390869140625
i1,2023-04-28T15:00:33.886764,3674.390869140625
i1,2023-04-28T15:00:33.991942,3332.303955078125
i1,2023-04-28T15:00:34.087018,3332.303955078125
i1,2023-04-28T15:00:34.193540,2772.3671875
i1,2023-04-28T15:00:34.296979,2772.3671875
i1,2023-04-28T15:00:34.401688,2184.426513671875
i1,2023-04-28T15:00:34.498602,2184.426513671875
i1,2023-04-28T15:00:34.599411,1735.80224609375
i1,2023-04-28T15:00:34.702005,1735.80224609375
i1,2023-04-28T15:00:34.803127,1327.6357421875
i1,2023-04-28T15:00:34.907608,1327.6357421875
i1,2023-04-28T15:00:35.008765,1118.7576904296875
i1,2023-04-28T15:00:35.110068,1118.7576904296875
i1,2023-04-28T15:00:35.213740,1201.943359375
i1,2023-04-28T15:00:35.317161,1201.943359375
i1,2023-04-28T15:00:35.413048,1199.08447265625
i1,2023-04-28T15:00:35.518380,1199.08447265625
i1,2023-04-28T15:00:35.619676,1195.943603515625
i1,2023-04-28T15:00:35.717394,1195.943603515625
i1,2023-04-28T15:00:35.821947,1194.1484375
i1,2023-04-28T15:00:35.922473,1194.1484375
i1,2023-04-28T15:00:36.024559,1192.8028564453125
i1,2023-04-28T15:00:36.128000,1192.8028564453125
i1,2023-04-28T15:00:36.226438,1192.8028564453125
i1,2023-04-28T15:00:36.331046,1193.44189453125
i1,2023-04-28T15:00:36.436185,1193.375244140625
i1,2023-04-28T15:00:36.533235,1193.375244140625
i1,2023-04-28T15:00:36.635375,1187.5906982421875
i1,2023-04-28T15:00:36.751526,1189.765869140625
i1,2023-04-28T15:00:36.842074,1189.765869140625
i1,2023-04-28T15:00:36.947417,1189.765869140625
i1,2023-04-28T15:00:37.048669,1188.9278564453125
i1,2023-04-28T15:00:37.157438,1193.044189453125
i1,2023-04-28T15:00:37.264090,1193.044189453125
i1,2023-04-28T15:00:37.362456,1210.98046875
i1,2023-04-28T15:00:37.458282,1210.98046875
i1,2023-04-28T15:00:37.563156,1282.34033203125
i1,2023-04-28T15:00:37.658371,1282.34033203125
i1,2023-04-28T15:00:37.769779,1366.4417724609375
i1,2023-04-28T15:00:37.872155,1366.4417724609375
i1,2023-04-28T15:00:37.966610,1463.6275634765625
i1,2023-04-28T15:00:38.066688,1463.6275634765625
i1,2023-04-28T15:00:38.174548,1525.489501953125
i1,2023-04-28T15:00:38.286526,1525.489501953125
i1,2023-04-28T15:00:38.374989,1529.8392333984375
i1,2023-04-28T15:00:38.480222,1529.8392333984375
i1,2023-04-28T15:00:38.579278,1522.8017578125
i1,2023-04-28T15:00:38.685898,1522.8017578125
i1,2023-04-28T15:00:38.784925,1524.8533935546875
i1,2023-04-28T15:00:38.885054,1524.8533935546875
i1,2023-04-28T15:00:38.986506,1516.5289306640625
i1,2023-04-28T15:00:39.090727,1516.5289306640625
i1,2023-04-28T15:00:39.190418,1516.5289306640625
i1,2023-04-28T15:00:39.300101,1476.6331787109375
i1,2023-04-28T15:00:39.402038,1401.12744140625
i1,2023-04-28T15:00:39.499215,1401.12744140625
i1,2023-04-28T15:00:39.605201,1003.0477905273438
i1,2023-04-28T15:00:39.696154,1003.0477905273438
i1,2023-04-28T15:00:39.803946,788.6067504882812
i1,2023-04-28T15:00:39.904069,788.6067504882812
i1,2023-04-28T15:00:40.008452,343.66925048828125
i1,2023-04-28T15:00:40.109758,343.66925048828125
i1,2023-04-28T15:00:40.208507,343.66925048828125
i1,2023-04-28T15:00:40.314920,-306.61798095703125
i1,2023-04-28T15:00:40.419107,-684.810302734375
i1,2023-04-28T15:00:40.520271,-684.810302734375
i1,2023-04-28T15:00:40.609733,-1108.43896484375
i1,2023-04-28T15:00:40.712421,-1108.43896484375
i1,2023-04-28T15:00:40.820640,-1191.9080810546875
i1,2023-04-28T15:00:40.924209,-1191.9080810546875
i1,2023-04-28T15:00:41.026568,-1448.93701171875
i1,2023-04-28T15:00:41.126725,-1448.93701171875
i1,2023-04-28T15:00:41.228310,-1318.306884765625
i1,2023-04-28T15:00:41.330686,-1318.306884765625
i1,2023-04-28T15:00:41.433984,-1030.8023681640625
i1,2023-04-28T15:00:41.534489,-1030.8023681640625
i1,2023-04-28T15:00:41.641273,-942.3963012695312
i1,2023-04-28T15:00:41.740471,-942.3963012695312
i1,2023-04-28T15:00:41.841965,-543.0005493164062
i1,2023-04-28T15:00:41.944159,-543.0005493164062
i1,2023-04-28T15:00:42.046511,595.9349365234375
i1,2023-04-28T15:00:42.149795,595.9349365234375
i1,2023-04-28T15:00:42.246588,1442.332763671875
i1,2023-04-28T15:00:42.349621,1442.332763671875
i1,2023-04-28T15:00:42.452836,2452.751953125
i1,2023-04-28T15:00:42.552338,2452.751953125
i1,2023-04-28T15:00:42.657277,2952.770751953125
i1,2023-04-28T15:00:42.756761,2952.770751953125
i1,2023-04-28T15:00:42.863101,3404.07568359375
i1,2023-04-28T15:00:42.972032,3607.18896484375
i1,2023-04-28T15:00:43.064610,3607.18896484375
i1,2023-04-28T15:00:43.165830,3607.18896484375
i1,2023-04-28T15:00:43.288740,3627.25439453125
i1,2023-04-28T15:00:43.378955,3889.188720703125
i1,2023-04-28T15:00:43.474873,3889.188720703125
i1,2023-04-28T15:00:43.581450,3915.643798828125
i1,2023-04-28T15:00:43.676227,3915.643798828125
i1,2023-04-28T15:00:43.784632,3621.29638671875
i1,2023-04-28T15:00:43.878819,3621.29638671875
i1,2023-04-28T15:00:43.986157,3095.3349609375
i1,2023-04-28T15:00:44.084602,3095.3349609375
i1,2023-04-28T15:00:44.193125,2532.95947265625
i1,2023-04-28T15:00:44.296051,2532.95947265625
i1,2023-04-28T15:00:44.402792,2138.3759765625
i1,2023-04-28T15:00:44.494861,2138.3759765625
i1,2023-04-28T15:00:44.596998,1748.32275390625
i1,2023-04-28T15:00:44.699552,1748.32275390625
i1,2023-04-28T15:00:44.799902,1658.551025390625
i1,2023-04-28T15:00:44.902089,1658.551025390625
i1,2023-04-28T15:00:45.002218,1562.3612060546875
i1,2023-04-28T15:00:45.107561,1562.3612060546875
i1,2023-04-28T15:00:45.206014,1516.080810546875
i1,2023-04-28T15:00:45.325839,1516.080810546875
i1,2023-04-28T15:00:45.414658,1322.8150634765625
i1,2023-04-28T15:00:45.524020,1322.8150634765625
i1,2023-04-28T15:00:45.618345,921.8987426757812
i1,2023-04-28T15:00:45.721273,921.8987426757812
i1,2023-04-28T15:00:45.823750,818.1339721679688
i1,2023-04-28T15:00:45.914433,818.1339721679688
i1,2023-04-28T15:00:46.018781,1116.2669677734375
i1,2023-04-28T15:00:46.127902,1116.2669677734375
i1,2023-04-28T15:00:46.226187,1377.842041015625
i1,2023-04-28T15:00:46.331970,1377.842041015625
i1,2023-04-28T15:00:46.433031,1449.048828125
i1,2023-04-28T15:00:46.537955,1449.048828125
i1,2023-04-28T15:00:46.641348,1523.0933837890625
i1,2023-04-28T15:00:46.743775,1523.0933837890625
i1,2023-04-28T15:00:46.837774,1537.452392578125
i1,2023-04-28T15:00:46.946073,1537.452392578125
i1,2023-04-28T15:00:47.054109,1522.6444091796875
i1,2023-04-28T15:00:47.147672,1522.6444091796875
i1,2023-04-28T15:00:47.250548,1620.9361572265625
i1,2023-04-28T15:00:47.347356,1620.9361572265625
i1,2023-04-28T15:00:47.449627,1935.1578369140625
i1,2023-04-28T15:00:47.553749,1935.1578369140625
i1,2023-04-28T15:00:47.653035,1994.7423095703125
i1,2023-04-28T15:00:47.756423,1994.7423095703125
i1,2023-04-28T15:00:47.861115,1544.220703125
i1,2023-04-28T15:00:47.962870,1544.220703125
i1,2023-04-28T15:00:48.059312,1007.3585205078125
i1,2023-04-28T15:00:48.175731,1117.8857421875
i1,2023-04-28T15:00:48.264469,1117.8857421875
i1,2023-04-28T15:00:48.367652,1117.8857421875
i1,2023-04-28T15:00:48.468981,1325.236083984375
i1,2023-04-28T15:00:48.568973,1325.236083984375
i1,2023-04-28T15:00:48.677349,1315.704833984375
i1,2023-04-28T15:00:48.778436,1315.704833984375
i1,2023-04-28T15:00:48.879734,1313.515869140625
i1,2023-04-28T15:00:48.982093,1313.515869140625
i1,2023-04-28T15:00:49.080705,1302.78271484375
i1,2023-04-28T15:00:49.191014,1305.240234375
i1,2023-04-28T15:00:49.286426,1305.240234375
i1,2023-04-28T15:00:49.403445,1299.867431640625
i1,2023-04-28T15:00:49.491738,1299.867431640625
i1,2023-04-28T15:00:49.598916,1444.4969482421875
i1,2023-04-28T15:00:49.692672,1444.4969482421875
i1,2023-04-28T15:00:49.803760,1697.9771728515625
i1,2023-04-28T15:00:49.905016,1697.9771728515625
i1,2023-04-28T15:00:50.005205,1502.195068359375
i1,2023-04-28T15:00:50.097876,1502.195068359375
i1,2023-04-28T15:00:50.203932,1502.195068359375
i1,2023-04-28T15:00:50.315732,1204.1458740234375
i1,2023-04-28T15:00:50.411461,1179.90283203125
i1,2023-04-28T15:00:50.523920,1179.90283203125
i1,2023-04-28T15:00:50.615819,1177.3831787109375
i1,2023-04-28T15:00:50.709630,1177.3831787109375
i1,2023-04-28T15:00:50.805951,1187.1556396484375
i1,2023-04-28T15:00:50.907468,1187.1556396484375
i1,2023-04-28T15:00:51.012547,1165.2864990234375
i1,2023-04-28T15:00:51.116232,1165.2864990234375
i1,2023-04-28T15:00:51.214366,1090.6044921875
i1,2023-04-28T15:00:51.335385,1090.6044921875
i1,2023-04-28T15:00:51.422518,790.1712646484375
i1,2023-04-28T15:00:51.527821,790.1712646484375
i1,2023-04-28T15:00:51.628056,431.16552734375
i1,2023-04-28T15:00:51.733120,431.16552734375
i1,2023-04-28T15:00:51.833742,338.25732421875
i1,2023-04-28T15:00:51.935975,338.25732421875
i1,2023-04-28T15:00:52.041382,453.1796875
i1,2023-04-28T15:00:52.138253,453.1796875
i1,2023-04-28T15:00:52.241041,453.1796875
i1,2023-04-28T15:00:52.349265,869.5142822265625
i1,2023-04-28T15:00:52.451410,947.78125
i1,2023-04-28T15:00:52.551796,947.78125
i1,2023-04-28T15:00:52.652919,1102.6048583984375
i1,2023-04-28T15:00:52.755156,1102.6048583984375
i1,2023-04-28T15:00:52.851348,1140.7486572265625
i1,2023-04-28T15:00:52.956061,1140.7486572265625
i1,2023-04-28T15:00:53.056187,1232.2962646484375
i1,2023-04-28T15:00:53.158194,1232.2962646484375
i1,2023-04-28T15:00:53.260195,1232.2962646484375
i1,2023-04-28T15:00:53.364612,1203.39501953125
i1,2023-04-28T15:00:53.464541,1431.99267578125
i1,2023-04-28T15:00:53.567628,1431.99267578125
i1,2023-04-28T15:00:53.667701,1699.90380859375
i1,2023-04-28T15:00:53.776191,1699.90380859375
i1,2023-04-28T15:00:53.871524,1934.605712890625
i1,2023-04-28T15:00:53.974946,1934.605712890625
i1,2023-04-28T15:00:54.083248,1883.0830078125
i1,2023-04-28T15:00:54.179260,1883.0830078125
i1,2023-04-28T15:00:54.282054,1850.4991455078125
i1,2023-04-28T15:00:54.385274,1850.4991455078125
i1,2023-04-28T15:00:54.489397,1679.5662841796875
i1,2023-04-28T15:00:54.587704,1679.5662841796875
i1,2023-04-28T15:00:54.692396,1318.7567138671875
i1,2023-04-28T15:00:54.805659,1606.0501708984375
i1,2023-04-28T15:00:54.894464,1606.0501708984375
i1,2023-04-28T15:00:54.999731,1606.0501708984375
i1,2023-04-28T15:00:55.105489,2100.80810546875
i1,2023-04-28T15:00:55.207554,2100.80810546875
i1,2023-04-28T15:00:55.321716,2100.80810546875
i1,2023-04-28T15:00:55.415681,1995.9044189453125
i1,2023-04-28T15:00:55.508388,1995.9044189453125
i1,2023-04-28T15:00:55.610636,1995.9044189453125
i1,2023-04-28T15:00:55.712847,1580.5970458984375
i1,2023-04-28T15:00:55.818942,1062.2431640625
i1,2023-04-28T15:00:55.913750,1062.2431640625
i1,2023-04-28T15:00:56.023377,614.2282104492188
i1,2023-04-28T15:00:56.124250,614.2282104492188
i1,2023-04-28T15:00:56.226717,297.92877197265625
i1,2023-04-28T15:00:56.336101,297.92877197265625
i1,2023-04-28T15:00:56.431349,210.11758422851562
i1,2023-04-28T15:00:56.529500,210.11758422851562
i1,2023-04-28T15:00:56.628881,-485.2028503417969
i1,2023-04-28T15:00:56.734950,-485.2028503417969
i1,2023-04-28T15:00:56.835318,-1089.1263427734375
i1,2023-04-28T15:00:56.939503,-1089.1263427734375
i1,2023-04-28T15:00:57.040850,-1842.6673583984375
i1,2023-04-28T15:00:57.142187,-1842.6673583984375
i1,2023-04-28T15:00:57.240833,-1842.6673583984375
i1,2023-04-28T15:00:57.348153,-1858.0167236328125
i1,2023-04-28T15:00:57.447371,-2079.16796875
i1,2023-04-28T15:00:57.551511,-2079.16796875
i1,2023-04-28T15:00:57.650797,-1821.6417236328125
i1,2023-04-28T15:00:57.750840,-1821.6417236328125
i1,2023-04-28T15:00:57.852261,-1539.757080078125
i1,2023-04-28T15:00:57.955774,-1539.757080078125
i1,2023-04-28T15:00:58.058667,-1169.4766845703125
i1,2023-04-28T15:00:58.159121,-1169.4766845703125
i1,2023-04-28T15:00:58.271343,-396.44140625
i1,2023-04-28T15:00:58.367676,-396.44140625
i1,2023-04-28T15:00:58.467459,564.9882202148438
i1,2023-04-28T15:00:58.566556,564.9882202148438
i1,2023-04-28T15:00:58.668921,1654.1319580078125
i1,2023-04-28T15:00:58.774144,1654.1319580078125
i1,2023-04-28T15:00:58.875220,2323.2353515625
i1,2023-04-28T15:00:58.978722,2323.2353515625
i1,2023-04-28T15:00:59.077038,2816.81396484375
i1,2023-04-28T15:00:59.184129,2816.81396484375
i1,2023-04-28T15:00:59.285133,2728.169921875
i1,2023-04-28T15:00:59.387657,2728.169921875
i1,2023-04-28T15:00:59.491477,2715.447998046875
i1,2023-04-28T15:00:59.592686,2715.447998046875
i1,2023-04-28T15:00:59.690656,2741.47314453125
i1,2023-04-28T15:00:59.790973,2741.47314453125
i1,2023-04-28T15:00:59.892340,2679.097900390625
i1,2023-04-28T15:00:59.996622,2679.097900390625
i1,2023-04-28T15:01:00.097931,2312.909912109375
i1,2023-04-28T15:01:00.208396,2312.909912109375
i1,2023-04-28T15:01:00.303894,1734.5899658203125
i1,2023-04-28T15:01:00.407691,1734.5899658203125
i1,2023-04-28T15:01:00.507437,1111.7437744140625
i1,2023-04-28T15:01:00.608309,1111.7437744140625
i1,2023-04-28T15:01:00.712660,957.9486083984375
i1,2023-04-28T15:01:00.812085,957.9486083984375
i1,2023-04-28T15:01:00.907233,959.3018798828125
i1,2023-04-28T15:01:01.006110,959.3018798828125
i1,2023-04-28T15:01:01.112985,959.3020629882812
i1,2023-04-28T15:01:01.224457,960.9916381835938
i1,2023-04-28T15:01:01.318932,960.9916381835938
i1,2023-04-28T15:01:01.439704,963.2310180664062
i1,2023-04-28T15:01:01.525254,963.2310180664062
i1,2023-04-28T15:01:01.635906,961.4398803710938
i1,2023-04-28T15:01:01.732135,961.4398803710938
i1,2023-04-28T15:01:01.836078,963.2310180664062
i1,2023-04-28T15:01:01.932148,963.2310180664062
i1,2023-04-28T15:01:02.039805,960.5431518554688
i1,2023-04-28T15:01:02.138905,960.5431518554688
i1,2023-04-28T15:01:02.237421,960.5431518554688
i1,2023-04-28T15:01:02.348472,961.5374755859375
i1,2023-04-28T15:01:02.445523,961.8864135742188
i1,2023-04-28T15:01:02.553702,961.8864135742188
i1,2023-04-28T15:01:02.652569,820.7623291015625
i1,2023-04-28T15:01:02.755778,820.7623291015625
i1,2023-04-28T15:01:02.852976,1133.9251708984375
i1,2023-04-28T15:01:02.957904,1133.9251708984375
i1,2023-04-28T15:01:03.060027,1290.730224609375
i1,2023-04-28T15:01:03.160033,1290.730224609375
i1,2023-04-28T15:01:03.261508,1230.2479248046875
i1,2023-04-28T15:01:03.374187,1230.2479248046875
i1,2023-04-28T15:01:03.468465,1364.760986328125
i1,2023-04-28T15:01:03.566301,1364.760986328125
i1,2023-04-28T15:01:03.670640,1712.0394287109375
i1,2023-04-28T15:01:03.771829,1712.0394287109375
i1,2023-04-28T15:01:03.873024,1652.0555419921875
i1,2023-04-28T15:01:03.973525,1652.0555419921875
i1,2023-04-28T15:01:04.073623,1874.5211181640625
i1,2023-04-28T15:01:04.176984,1874.5211181640625
i1,2023-04-28T15:01:04.279498,2219.42919921875
i1,2023-04-28T15:01:04.384217,2219.42919921875
i1,2023-04-28T15:01:04.489719,2206.224365234375
i1,2023-04-28T15:01:04.585110,2206.224365234375
i1,2023-04-28T15:01:04.691834,2312.462646484375
i1,2023-04-28T15:01:04.792709,2312.462646484375
