id,timestamp,MaxxTurn45_Coolant_Power_Active_Sum
i1,2023-04-28 15:00:26.529,319.4073181152344
i1,2023-04-28 15:00:26.633,319.4073181152344
i1,2023-04-28 15:00:26.734,319.407470703125
i1,2023-04-28 15:00:26.838,319.407470703125
i1,2023-04-28 15:00:26.940,320.14044189453125
i1,2023-04-28 15:00:27.043,320.14044189453125
i1,2023-04-28 15:00:27.146,320.43548583984375
i1,2023-04-28 15:00:27.248,320.43548583984375
i1,2023-04-28 15:00:27.351,319.54388427734375
i1,2023-04-28 15:00:27.450,319.54388427734375
i1,2023-04-28 15:00:27.550,319.4701843261719
i1,2023-04-28 15:00:27.651,319.4701843261719
i1,2023-04-28 15:00:27.754,320.2803955078125
i1,2023-04-28 15:00:27.858,320.2803955078125
i1,2023-04-28 15:00:27.961,320.2022399902344
i1,2023-04-28 15:00:28.060,320.2022399902344
i1,2023-04-28 15:00:28.164,320.2022399902344
i1,2023-04-28 15:00:28.266,320.2210388183594
i1,2023-04-28 15:00:28.369,320.5678405761719
i1,2023-04-28 15:00:28.472,320.5678405761719
i1,2023-04-28 15:00:28.573,320.2020263671875
i1,2023-04-28 15:00:28.677,319.83984375
i1,2023-04-28 15:00:28.781,319.83984375
i1,2023-04-28 15:00:28.877,319.83984375
i1,2023-04-28 15:00:28.978,319.4732971191406
i1,2023-04-28 15:00:29.080,320.5674743652344
i1,2023-04-28 15:00:29.183,320.5674743652344
i1,2023-04-28 15:00:29.284,320.5674743652344
i1,2023-04-28 15:00:29.401,320.3489074707031
i1,2023-04-28 15:00:29.497,320.06683349609375
i1,2023-04-28 15:00:29.591,320.06683349609375
i1,2023-04-28 15:00:29.691,320.51202392578125
i1,2023-04-28 15:00:29.793,320.51202392578125
i1,2023-04-28 15:00:29.895,320.1435852050781
i1,2023-04-28 15:00:29.998,320.1435852050781
i1,2023-04-28 15:00:30.100,320.5122985839844
i1,2023-04-28 15:00:30.202,320.5122985839844
i1,2023-04-28 15:00:30.307,320.5122985839844
i1,2023-04-28 15:00:30.410,320.64056396484375
i1,2023-04-28 15:00:30.505,320.73785400390625
i1,2023-04-28 15:00:30.614,320.73785400390625
i1,2023-04-28 15:00:30.709,321.19378662109375
i1,2023-04-28 15:00:30.810,321.19378662109375
i1,2023-04-28 15:00:30.908,321.4713439941406
i1,2023-04-28 15:00:31.011,321.4713439941406
i1,2023-04-28 15:00:31.120,321.4713439941406
i1,2023-04-28 15:00:31.221,322.173095703125
i1,2023-04-28 15:00:31.319,323.08416748046875
i1,2023-04-28 15:00:31.422,323.08416748046875
i1,2023-04-28 15:00:31.525,323.29705810546875
i1,2023-04-28 15:00:31.625,323.29705810546875
i1,2023-04-28 15:00:31.727,325.1234130859375
i1,2023-04-28 15:00:31.828,325.1234130859375
i1,2023-04-28 15:00:31.931,326.2198181152344
i1,2023-04-28 15:00:32.033,326.2198181152344
i1,2023-04-28 15:00:32.136,327.242919921875
i1,2023-04-28 15:00:32.240,327.242919921875
i1,2023-04-28 15:00:32.338,328.5931396484375
i1,2023-04-28 15:00:32.441,328.5931396484375
i1,2023-04-28 15:00:32.547,329.1436462402344
i1,2023-04-28 15:00:32.649,329.1436462402344
i1,2023-04-28 15:00:32.747,329.695068359375
i1,2023-04-28 15:00:32.852,329.695068359375
i1,2023-04-28 15:00:32.951,330.4283447265625
i1,2023-04-28 15:00:33.053,330.4283447265625
i1,2023-04-28 15:00:33.154,330.4321594238281
i1,2023-04-28 15:00:33.264,330.4321594238281
i1,2023-04-28 15:00:33.363,330.4321594238281
i1,2023-04-28 15:00:33.466,331.1719055175781
i1,2023-04-28 15:00:33.569,330.99090576171875
i1,2023-04-28 15:00:33.666,330.99090576171875
i1,2023-04-28 15:00:33.768,330.4252014160156
i1,2023-04-28 15:00:33.870,330.4252014160156
i1,2023-04-28 15:00:33.972,330.99066162109375
i1,2023-04-28 15:00:34.074,330.99066162109375
i1,2023-04-28 15:00:34.180,330.78759765625
i1,2023-04-28 15:00:34.281,330.78759765625
i1,2023-04-28 15:00:34.378,331.3613586425781
i1,2023-04-28 15:00:34.483,331.3613586425781
i1,2023-04-28 15:00:34.584,331.15325927734375
i1,2023-04-28 15:00:34.686,331.15325927734375
i1,2023-04-28 15:00:34.787,331.51971435546875
i1,2023-04-28 15:00:34.892,331.51971435546875
i1,2023-04-28 15:00:34.991,332.244384765625
i1,2023-04-28 15:00:35.092,332.244384765625
i1,2023-04-28 15:00:35.196,332.68035888671875
i1,2023-04-28 15:00:35.299,333.342041015625
i1,2023-04-28 15:00:35.427,333.342041015625
i1,2023-04-28 15:00:35.504,334.8348083496094
i1,2023-04-28 15:00:35.608,334.8348083496094
i1,2023-04-28 15:00:35.707,336.0422668457031
i1,2023-04-28 15:00:35.810,336.0422668457031
i1,2023-04-28 15:00:35.913,337.0384216308594
i1,2023-04-28 15:00:36.016,337.0384216308594
i1,2023-04-28 15:00:36.112,338.5843200683594
i1,2023-04-28 15:00:36.215,338.5843200683594
i1,2023-04-28 15:00:36.324,341.077880859375
i1,2023-04-28 15:00:36.426,341.077880859375
i1,2023-04-28 15:00:36.523,344.4842224121094
i1,2023-04-28 15:00:36.624,344.4842224121094
i1,2023-04-28 15:00:36.726,347.41595458984375
i1,2023-04-28 15:00:36.828,347.41595458984375
i1,2023-04-28 15:00:36.936,351.5095520019531
i1,2023-04-28 15:00:37.037,351.5095520019531
i1,2023-04-28 15:00:37.134,357.279052734375
i1,2023-04-28 15:00:37.237,357.279052734375
i1,2023-04-28 15:00:37.338,367.8882141113281
i1,2023-04-28 15:00:37.441,367.8882141113281
i1,2023-04-28 15:00:37.543,477.87225341796875
i1,2023-04-28 15:00:37.644,477.87225341796875
i1,2023-04-28 15:00:37.750,596.2703247070312
i1,2023-04-28 15:00:37.848,596.2703247070312
i1,2023-04-28 15:00:37.950,734.9969482421875
i1,2023-04-28 15:00:38.052,734.9969482421875
i1,2023-04-28 15:00:38.154,865.9548950195312
i1,2023-04-28 15:00:38.257,865.9548950195312
i1,2023-04-28 15:00:38.358,865.9548950195312
i1,2023-04-28 15:00:38.465,849.5550537109375
i1,2023-04-28 15:00:38.567,881.685791015625
i1,2023-04-28 15:00:38.671,881.685791015625
i1,2023-04-28 15:00:38.771,869.3062744140625
i1,2023-04-28 15:00:38.872,869.3062744140625
i1,2023-04-28 15:00:38.976,868.0997314453125
i1,2023-04-28 15:00:39.075,868.0997314453125
i1,2023-04-28 15:00:39.177,848.614990234375
i1,2023-04-28 15:00:39.282,848.614990234375
i1,2023-04-28 15:00:39.384,743.6544799804688
i1,2023-04-28 15:00:39.500,743.6544799804688
i1,2023-04-28 15:00:39.589,618.6298217773438
i1,2023-04-28 15:00:39.686,618.6298217773438
i1,2023-04-28 15:00:39.788,478.3525085449219
i1,2023-04-28 15:00:39.888,478.3525085449219
i1,2023-04-28 15:00:39.991,342.45928955078125
i1,2023-04-28 15:00:40.092,342.45928955078125
i1,2023-04-28 15:00:40.194,319.9144287109375
i1,2023-04-28 15:00:40.299,319.9144287109375
i1,2023-04-28 15:00:40.403,319.84222412109375
i1,2023-04-28 15:00:40.508,320.65386962890625
i1,2023-04-28 15:00:40.607,320.65386962890625
i1,2023-04-28 15:00:40.702,320.65386962890625
i1,2023-04-28 15:00:40.809,320.2050476074219
i1,2023-04-28 15:00:40.911,320.64990234375
i1,2023-04-28 15:00:41.010,320.64990234375
i1,2023-04-28 15:00:41.116,320.2054443359375
i1,2023-04-28 15:00:41.219,320.2054443359375
i1,2023-04-28 15:00:41.317,320.2054443359375
i1,2023-04-28 15:00:41.440,320.6927795410156
i1,2023-04-28 15:00:41.526,321.1560974121094
i1,2023-04-28 15:00:41.629,321.1560974121094
i1,2023-04-28 15:00:41.724,320.88031005859375
i1,2023-04-28 15:00:41.828,320.88031005859375
i1,2023-04-28 15:00:41.928,320.79443359375
i1,2023-04-28 15:00:42.030,320.79443359375
i1,2023-04-28 15:00:42.132,320.8807373046875
i1,2023-04-28 15:00:42.234,320.8807373046875
i1,2023-04-28 15:00:42.335,320.8807373046875
i1,2023-04-28 15:00:42.439,320.2216796875
i1,2023-04-28 15:00:42.552,320.37530517578125
i1,2023-04-28 15:00:42.642,320.37530517578125
i1,2023-04-28 15:00:42.744,320.0092468261719
i1,2023-04-28 15:00:42.846,320.0092468261719
i1,2023-04-28 15:00:42.953,320.3753662109375
i1,2023-04-28 15:00:43.055,320.3753662109375
i1,2023-04-28 15:00:43.156,319.51483154296875
i1,2023-04-28 15:00:43.255,319.51483154296875
i1,2023-04-28 15:00:43.356,319.7793884277344
i1,2023-04-28 15:00:43.464,319.7793884277344
i1,2023-04-28 15:00:43.565,320.008544921875
i1,2023-04-28 15:00:43.668,320.008544921875
i1,2023-04-28 15:00:43.766,320.008544921875
i1,2023-04-28 15:00:43.868,320.37542724609375
i1,2023-04-28 15:00:43.972,320.37164306640625
i1,2023-04-28 15:00:44.073,320.37164306640625
i1,2023-04-28 15:00:44.178,320.611572265625
i1,2023-04-28 15:00:44.281,320.611572265625
i1,2023-04-28 15:00:44.379,320.5125427246094
i1,2023-04-28 15:00:44.479,320.5125427246094
i1,2023-04-28 15:00:44.584,321.5240783691406
i1,2023-04-28 15:00:44.682,321.5240783691406
i1,2023-04-28 15:00:44.785,321.98248291015625
i1,2023-04-28 15:00:44.890,321.98248291015625
i1,2023-04-28 15:00:44.989,321.52386474609375
i1,2023-04-28 15:00:45.090,321.52386474609375
i1,2023-04-28 15:00:45.191,321.9851989746094
i1,2023-04-28 15:00:45.294,321.9851989746094
i1,2023-04-28 15:00:45.396,321.9851989746094
i1,2023-04-28 15:00:45.501,322.26080322265625
i1,2023-04-28 15:00:45.607,322.5021667480469
i1,2023-04-28 15:00:45.707,322.5021667480469
i1,2023-04-28 15:00:45.808,323.1300048828125
i1,2023-04-28 15:00:45.908,323.1300048828125
i1,2023-04-28 15:00:46.006,323.23883056640625
i1,2023-04-28 15:00:46.109,323.23883056640625
i1,2023-04-28 15:00:46.211,323.4927978515625
i1,2023-04-28 15:00:46.312,323.4927978515625
i1,2023-04-28 15:00:46.413,323.2398986816406
i1,2023-04-28 15:00:46.517,323.2398986816406
i1,2023-04-28 15:00:46.619,323.49285888671875
i1,2023-04-28 15:00:46.725,324.34759521484375
i1,2023-04-28 15:00:46.822,324.34759521484375
i1,2023-04-28 15:00:46.924,324.34759521484375
i1,2023-04-28 15:00:47.031,324.2216491699219
i1,2023-04-28 15:00:47.129,324.62554931640625
i1,2023-04-28 15:00:47.231,324.62554931640625
i1,2023-04-28 15:00:47.336,324.9535827636719
i1,2023-04-28 15:00:47.436,324.9535827636719
i1,2023-04-28 15:00:47.537,325.0849609375
i1,2023-04-28 15:00:47.638,325.0849609375
i1,2023-04-28 15:00:47.742,325.6825866699219
i1,2023-04-28 15:00:47.845,325.6825866699219
i1,2023-04-28 15:00:47.947,325.6825866699219
i1,2023-04-28 15:00:48.050,326.4146423339844
i1,2023-04-28 15:00:48.151,326.4145812988281
i1,2023-04-28 15:00:48.253,326.4145812988281
i1,2023-04-28 15:00:48.355,326.4145812988281
i1,2023-04-28 15:00:48.459,327.2178955078125
i1,2023-04-28 15:00:48.558,327.33502197265625
i1,2023-04-28 15:00:48.661,327.33502197265625
i1,2023-04-28 15:00:48.763,327.86151123046875
i1,2023-04-28 15:00:48.864,327.86151123046875
i1,2023-04-28 15:00:48.972,328.42413330078125
i1,2023-04-28 15:00:49.072,328.42413330078125
i1,2023-04-28 15:00:49.175,328.5940246582031
i1,2023-04-28 15:00:49.276,328.5940246582031
i1,2023-04-28 15:00:49.374,328.5940246582031
i1,2023-04-28 15:00:49.481,330.128173828125
i1,2023-04-28 15:00:49.578,330.60955810546875
i1,2023-04-28 15:00:49.680,330.60955810546875
i1,2023-04-28 15:00:49.785,331.54547119140625
i1,2023-04-28 15:00:49.884,331.54547119140625
i1,2023-04-28 15:00:49.992,332.7985534667969
i1,2023-04-28 15:00:50.089,332.7985534667969
i1,2023-04-28 15:00:50.190,334.1309814453125
i1,2023-04-28 15:00:50.292,334.1309814453125
i1,2023-04-28 15:00:50.409,336.30645751953125
i1,2023-04-28 15:00:50.502,336.30645751953125
i1,2023-04-28 15:00:50.602,338.1422424316406
i1,2023-04-28 15:00:50.701,338.1422424316406
i1,2023-04-28 15:00:50.797,341.0784912109375
i1,2023-04-28 15:00:50.900,341.0784912109375
i1,2023-04-28 15:00:51.004,341.0784912109375
i1,2023-04-28 15:00:51.104,344.0309753417969
i1,2023-04-28 15:00:51.205,348.6129150390625
i1,2023-04-28 15:00:51.311,348.6129150390625
i1,2023-04-28 15:00:51.410,348.6129150390625
i1,2023-04-28 15:00:51.513,357.08209228515625
i1,2023-04-28 15:00:51.615,362.89300537109375
i1,2023-04-28 15:00:51.717,362.89300537109375
i1,2023-04-28 15:00:51.819,454.8277587890625
i1,2023-04-28 15:00:51.924,454.8277587890625
i1,2023-04-28 15:00:52.028,572.5606079101562
i1,2023-04-28 15:00:52.129,572.5606079101562
i1,2023-04-28 15:00:52.227,708.74267578125
i1,2023-04-28 15:00:52.334,708.74267578125
i1,2023-04-28 15:00:52.434,838.9866943359375
i1,2023-04-28 15:00:52.537,838.9866943359375
i1,2023-04-28 15:00:52.639,884.22021484375
i1,2023-04-28 15:00:52.746,886.1343994140625
i1,2023-04-28 15:00:52.838,886.1343994140625
i1,2023-04-28 15:00:52.941,886.1343994140625
i1,2023-04-28 15:00:53.045,874.37109375
i1,2023-04-28 15:00:53.150,901.5234375
i1,2023-04-28 15:00:53.253,901.5234375
i1,2023-04-28 15:00:53.354,901.5234375
i1,2023-04-28 15:00:53.470,823.8770141601562
i1,2023-04-28 15:00:53.558,765.26953125
i1,2023-04-28 15:00:53.657,765.26953125
i1,2023-04-28 15:00:53.757,644.5588989257812
i1,2023-04-28 15:00:53.863,644.5588989257812
i1,2023-04-28 15:00:53.966,504.147705078125
i1,2023-04-28 15:00:54.069,504.147705078125
i1,2023-04-28 15:00:54.167,370.0957336425781
i1,2023-04-28 15:00:54.270,370.0957336425781
i1,2023-04-28 15:00:54.371,320.51947021484375
i1,2023-04-28 15:00:54.486,320.51947021484375
i1,2023-04-28 15:00:54.581,320.37908935546875
i1,2023-04-28 15:00:54.680,320.37908935546875
i1,2023-04-28 15:00:54.783,320.37884521484375
i1,2023-04-28 15:00:54.884,320.37884521484375
i1,2023-04-28 15:00:54.983,320.37890625
i1,2023-04-28 15:00:55.085,320.37890625
i1,2023-04-28 15:00:55.188,320.29302978515625
i1,2023-04-28 15:00:55.289,320.29302978515625
i1,2023-04-28 15:00:55.392,319.7825927734375
i1,2023-04-28 15:00:55.493,319.7825927734375
i1,2023-04-28 15:00:55.596,319.64984130859375
i1,2023-04-28 15:00:55.702,319.64984130859375
i1,2023-04-28 15:00:55.803,320.0118103027344
i1,2023-04-28 15:00:55.902,320.0118103027344
i1,2023-04-28 15:00:56.007,319.6488037109375
i1,2023-04-28 15:00:56.110,319.6488037109375
i1,2023-04-28 15:00:56.213,320.01171875
i1,2023-04-28 15:00:56.310,320.01171875
i1,2023-04-28 15:00:56.412,320.150634765625
i1,2023-04-28 15:00:56.513,320.150634765625
i1,2023-04-28 15:00:56.615,320.1504211425781
i1,2023-04-28 15:00:56.721,320.1504211425781
i1,2023-04-28 15:00:56.829,320.88446044921875
i1,2023-04-28 15:00:56.926,320.88446044921875
i1,2023-04-28 15:00:57.027,320.8872985839844
i1,2023-04-28 15:00:57.126,320.8872985839844
i1,2023-04-28 15:00:57.228,321.25213623046875
i1,2023-04-28 15:00:57.333,321.25213623046875
i1,2023-04-28 15:00:57.436,321.6690673828125
i1,2023-04-28 15:00:57.539,321.6690673828125
i1,2023-04-28 15:00:57.640,321.6690673828125
i1,2023-04-28 15:00:57.743,321.6730651855469
i1,2023-04-28 15:00:57.846,322.4023132324219
i1,2023-04-28 15:00:57.944,322.4023132324219
i1,2023-04-28 15:00:58.044,322.7103576660156
i1,2023-04-28 15:00:58.147,322.7103576660156
i1,2023-04-28 15:00:58.249,323.49627685546875
i1,2023-04-28 15:00:58.353,323.49627685546875
i1,2023-04-28 15:00:58.465,323.49627685546875
i1,2023-04-28 15:00:58.555,323.3017578125
i1,2023-04-28 15:00:58.661,323.1332702636719
i1,2023-04-28 15:00:58.760,323.1332702636719
i1,2023-04-28 15:00:58.861,323.12994384765625
i1,2023-04-28 15:00:58.967,323.8622131347656
i1,2023-04-28 15:00:59.067,323.8622131347656
i1,2023-04-28 15:00:59.176,324.2289123535156
i1,2023-04-28 15:00:59.275,324.2289123535156
i1,2023-04-28 15:00:59.374,323.9809265136719
i1,2023-04-28 15:00:59.495,323.9809265136719
i1,2023-04-28 15:00:59.576,324.5592041015625
i1,2023-04-28 15:00:59.678,324.5592041015625
i1,2023-04-28 15:00:59.780,324.2525634765625
i1,2023-04-28 15:00:59.881,324.2525634765625
i1,2023-04-28 15:00:59.984,324.1938781738281
i1,2023-04-28 15:01:00.089,324.1938781738281
i1,2023-04-28 15:01:00.189,325.2402038574219
i1,2023-04-28 15:01:00.290,325.2402038574219
i1,2023-04-28 15:01:00.393,325.6611328125
i1,2023-04-28 15:01:00.499,325.6611328125
i1,2023-04-28 15:01:00.611,325.6611328125
i1,2023-04-28 15:01:00.700,325.86431884765625
i1,2023-04-28 15:01:00.800,325.498046875
i1,2023-04-28 15:01:00.898,325.498046875
i1,2023-04-28 15:01:00.998,325.86431884765625
i1,2023-04-28 15:01:01.101,325.86431884765625
i1,2023-04-28 15:01:01.213,326.5943298339844
i1,2023-04-28 15:01:01.307,326.5943298339844
i1,2023-04-28 15:01:01.410,326.5943298339844
i1,2023-04-28 15:01:01.512,326.718505859375
i1,2023-04-28 15:01:01.612,327.3238830566406
i1,2023-04-28 15:01:01.714,327.3238830566406
i1,2023-04-28 15:01:01.816,327.69061279296875
i1,2023-04-28 15:01:01.917,327.69061279296875
i1,2023-04-28 15:01:02.022,328.0528564453125
i1,2023-04-28 15:01:02.128,328.0528564453125
i1,2023-04-28 15:01:02.224,328.4199523925781
i1,2023-04-28 15:01:02.328,328.4199523925781
i1,2023-04-28 15:01:02.427,328.4199523925781
i1,2023-04-28 15:01:02.530,329.5092468261719
i1,2023-04-28 15:01:02.631,330.436767578125
i1,2023-04-28 15:01:02.733,330.436767578125
i1,2023-04-28 15:01:02.839,330.8017578125
i1,2023-04-28 15:01:02.942,330.8017578125
i1,2023-04-28 15:01:03.044,331.90643310546875
i1,2023-04-28 15:01:03.143,331.90643310546875
i1,2023-04-28 15:01:03.244,332.1457214355469
i1,2023-04-28 15:01:03.346,332.1457214355469
i1,2023-04-28 15:01:03.448,333.2100524902344
i1,2023-04-28 15:01:03.549,333.2100524902344
i1,2023-04-28 15:01:03.651,334.441162109375
i1,2023-04-28 15:01:03.753,334.441162109375
i1,2023-04-28 15:01:03.856,335.42877197265625
i1,2023-04-28 15:01:03.957,335.42877197265625
i1,2023-04-28 15:01:04.057,336.9996643066406
i1,2023-04-28 15:01:04.164,336.9996643066406
i1,2023-04-28 15:01:04.263,336.9996643066406
i1,2023-04-28 15:01:04.364,339.2142333984375
i1,2023-04-28 15:01:04.467,341.0123291015625
i1,2023-04-28 15:01:04.573,341.0123291015625
i1,2023-04-28 15:01:04.672,344.2956848144531
i1,2023-04-28 15:01:04.772,344.2956848144531
i1,2023-04-28 15:01:04.878,347.5792236328125
i1,2023-04-28 15:01:04.981,347.5792236328125
i1,2023-04-28 15:01:05.080,354.1455993652344
i1,2023-04-28 15:01:05.185,361.80657958984375
i1,2023-04-28 15:01:05.284,361.80657958984375
i1,2023-04-28 15:01:05.386,361.80657958984375
i1,2023-04-28 15:01:05.509,498.7718811035156
i1,2023-04-28 15:01:05.603,559.6657104492188
i1,2023-04-28 15:01:05.690,559.6657104492188
i1,2023-04-28 15:01:05.792,684.8447265625
i1,2023-04-28 15:01:05.894,684.8447265625
i1,2023-04-28 15:01:05.998,829.5458984375
i1,2023-04-28 15:01:06.098,829.5458984375
i1,2023-04-28 15:01:06.200,889.775146484375
i1,2023-04-28 15:01:06.309,889.775146484375
i1,2023-04-28 15:01:06.410,889.775146484375
i1,2023-04-28 15:01:06.512,851.6546630859375
i1,2023-04-28 15:01:06.612,876.9302368164062
i1,2023-04-28 15:01:06.721,876.9302368164062
i1,2023-04-28 15:01:06.819,876.1727294921875
i1,2023-04-28 15:01:06.921,876.1727294921875
i1,2023-04-28 15:01:07.019,860.1231689453125
i1,2023-04-28 15:01:07.123,860.1231689453125
i1,2023-04-28 15:01:07.226,860.1231689453125
i1,2023-04-28 15:01:07.327,735.7618408203125
i1,2023-04-28 15:01:07.429,657.6683349609375
i1,2023-04-28 15:01:07.530,657.6683349609375
i1,2023-04-28 15:01:07.633,531.602294921875
i1,2023-04-28 15:01:07.733,531.602294921875
