id,timestamp,MaxxTurn45_Axes_Power_Active_C
i1,2023-04-28 17:00:25.728,3911.1142578125
i1,2023-04-28 17:00:25.825,3911.1142578125
i1,2023-04-28 17:00:25.930,3316.339111328125
i1,2023-04-28 17:00:26.033,3316.339111328125
i1,2023-04-28 17:00:26.133,2645.219970703125
i1,2023-04-28 17:00:26.247,2645.219970703125
i1,2023-04-28 17:00:26.336,2645.219970703125
i1,2023-04-28 17:00:26.442,2025.052978515625
i1,2023-04-28 17:00:26.541,1758.8743896484375
i1,2023-04-28 17:00:26.645,1758.8743896484375
i1,2023-04-28 17:00:26.746,1041.2193603515625
i1,2023-04-28 17:00:26.850,1041.2193603515625
i1,2023-04-28 17:00:26.956,386.9574890136719
i1,2023-04-28 17:00:27.056,386.9574890136719
i1,2023-04-28 17:00:27.159,505.3396301269531
i1,2023-04-28 17:00:27.261,505.3396301269531
i1,2023-04-28 17:00:27.361,770.9734497070312
i1,2023-04-28 17:00:27.479,999.8733520507812
i1,2023-04-28 17:00:27.564,999.8733520507812
i1,2023-04-28 17:00:27.667,999.8733520507812
i1,2023-04-28 17:00:27.767,523.3592529296875
i1,2023-04-28 17:00:27.877,196.16737365722656
i1,2023-04-28 17:00:27.973,196.16737365722656
i1,2023-04-28 17:00:28.068,196.16737365722656
i1,2023-04-28 17:00:28.178,-384.0755615234375
i1,2023-04-28 17:00:28.286,-44.65190124511719
i1,2023-04-28 17:00:28.413,-44.65190124511719
i1,2023-04-28 17:00:28.489,-44.65190124511719
i1,2023-04-28 17:00:28.589,664.2252807617188
i1,2023-04-28 17:00:28.687,1145.643310546875
i1,2023-04-28 17:00:28.789,1145.643310546875
i1,2023-04-28 17:00:28.901,1234.4990234375
i1,2023-04-28 17:00:28.997,1234.4990234375
i1,2023-04-28 17:00:29.098,1388.1741943359375
i1,2023-04-28 17:00:29.198,1388.1741943359375
i1,2023-04-28 17:00:29.302,1388.1741943359375
i1,2023-04-28 17:00:29.422,1111.76171875
i1,2023-04-28 17:00:29.506,1603.59765625
i1,2023-04-28 17:00:29.606,1603.59765625
i1,2023-04-28 17:00:29.705,2052.722412109375
i1,2023-04-28 17:00:29.808,2052.722412109375
i1,2023-04-28 17:00:29.908,2541.879638671875
i1,2023-04-28 17:00:30.009,2541.879638671875
i1,2023-04-28 17:00:30.112,1923.8778076171875
i1,2023-04-28 17:00:30.216,1923.8778076171875
i1,2023-04-28 17:00:30.320,1923.8778076171875
i1,2023-04-28 17:00:30.423,682.150146484375
i1,2023-04-28 17:00:30.524,415.5272216796875
i1,2023-04-28 17:00:30.620,415.5272216796875
i1,2023-04-28 17:00:30.722,-329.02252197265625
i1,2023-04-28 17:00:30.821,-329.02252197265625
i1,2023-04-28 17:00:30.920,-1251.013671875
i1,2023-04-28 17:00:31.019,-1251.013671875
i1,2023-04-28 17:00:31.135,-2001.3787841796875
i1,2023-04-28 17:00:31.230,-2001.3787841796875
i1,2023-04-28 17:00:31.332,-2560.883544921875
i1,2023-04-28 17:00:31.438,-2560.883544921875
i1,2023-04-28 17:00:31.539,-3181.527587890625
i1,2023-04-28 17:00:31.641,-3181.527587890625
i1,2023-04-28 17:00:31.748,-3367.457763671875
i1,2023-04-28 17:00:31.842,-3367.457763671875
i1,2023-04-28 17:00:31.947,-3055.8076171875
i1,2023-04-28 17:00:32.049,-3055.8076171875
i1,2023-04-28 17:00:32.149,-2238.85888671875
i1,2023-04-28 17:00:32.251,-2238.85888671875
i1,2023-04-28 17:00:32.351,-1041.3734130859375
i1,2023-04-28 17:00:32.454,-1041.3734130859375
i1,2023-04-28 17:00:32.555,315.56439208984375
i1,2023-04-28 17:00:32.660,315.56439208984375
i1,2023-04-28 17:00:32.760,1477.4873046875
i1,2023-04-28 17:00:32.871,1477.4873046875
i1,2023-04-28 17:00:32.967,2634.3203125
i1,2023-04-28 17:00:33.065,2634.3203125
i1,2023-04-28 17:00:33.167,3843.501953125
i1,2023-04-28 17:00:33.271,3843.501953125
i1,2023-04-28 17:00:33.371,3843.501953125
i1,2023-04-28 17:00:33.474,4124.1455078125
i1,2023-04-28 17:00:33.580,4442.32177734375
i1,2023-04-28 17:00:33.681,4442.32177734375
i1,2023-04-28 17:00:33.786,4412.34130859375
i1,2023-04-28 17:00:33.885,4412.34130859375
i1,2023-04-28 17:00:33.989,4053.80224609375
i1,2023-04-28 17:00:34.090,3316.571533203125
i1,2023-04-28 17:00:34.190,3316.571533203125
i1,2023-04-28 17:00:34.294,3316.571533203125
i1,2023-04-28 17:00:34.432,2393.696533203125
i1,2023-04-28 17:00:34.500,1824.44140625
i1,2023-04-28 17:00:34.599,1824.44140625
i1,2023-04-28 17:00:34.703,1246.837890625
i1,2023-04-28 17:00:34.805,1246.837890625
i1,2023-04-28 17:00:34.910,758.1801147460938
i1,2023-04-28 17:00:35.008,758.1801147460938
i1,2023-04-28 17:00:35.109,944.7188720703125
i1,2023-04-28 17:00:35.212,944.7188720703125
i1,2023-04-28 17:00:35.317,942.7813720703125
i1,2023-04-28 17:00:35.448,942.7813720703125
i1,2023-04-28 17:00:35.518,938.8033447265625
i1,2023-04-28 17:00:35.617,938.8033447265625
i1,2023-04-28 17:00:35.718,935.1617431640625
i1,2023-04-28 17:00:35.822,935.1617431640625
i1,2023-04-28 17:00:35.926,935.8903198242188
i1,2023-04-28 17:00:36.027,935.8903198242188
i1,2023-04-28 17:00:36.129,930.6411743164062
i1,2023-04-28 17:00:36.230,930.6411743164062
i1,2023-04-28 17:00:36.329,930.3369140625
i1,2023-04-28 17:00:36.436,930.3369140625
i1,2023-04-28 17:00:36.536,923.9141845703125
i1,2023-04-28 17:00:36.635,923.9141845703125
i1,2023-04-28 17:00:36.740,920.821044921875
i1,2023-04-28 17:00:36.841,920.821044921875
i1,2023-04-28 17:00:36.942,918.1253051757812
i1,2023-04-28 17:00:37.046,918.1253051757812
i1,2023-04-28 17:00:37.152,917.16162109375
i1,2023-04-28 17:00:37.252,917.16162109375
i1,2023-04-28 17:00:37.355,917.16162109375
i1,2023-04-28 17:00:37.460,918.04296875
i1,2023-04-28 17:00:37.560,918.107666015625
i1,2023-04-28 17:00:37.656,918.107666015625
i1,2023-04-28 17:00:37.763,918.3392944335938
i1,2023-04-28 17:00:37.864,918.3392944335938
i1,2023-04-28 17:00:37.962,919.5796508789062
i1,2023-04-28 17:00:38.065,919.5796508789062
i1,2023-04-28 17:00:38.168,919.7943115234375
i1,2023-04-28 17:00:38.276,919.7943115234375
i1,2023-04-28 17:00:38.371,921.78662109375
i1,2023-04-28 17:00:38.475,921.78662109375
i1,2023-04-28 17:00:38.574,922.7021484375
i1,2023-04-28 17:00:38.676,922.7021484375
i1,2023-04-28 17:00:38.778,925.4647216796875
i1,2023-04-28 17:00:38.884,925.4647216796875
i1,2023-04-28 17:00:38.987,927.0643310546875
i1,2023-04-28 17:00:39.089,927.0643310546875
i1,2023-04-28 17:00:39.191,924.8475341796875
i1,2023-04-28 17:00:39.289,924.8475341796875
i1,2023-04-28 17:00:39.396,926.3367919921875
i1,2023-04-28 17:00:39.499,926.3367919921875
i1,2023-04-28 17:00:39.600,535.8035278320312
i1,2023-04-28 17:00:39.695,535.8035278320312
i1,2023-04-28 17:00:39.806,391.414794921875
i1,2023-04-28 17:00:39.901,391.414794921875
i1,2023-04-28 17:00:40.004,-108.33360290527344
i1,2023-04-28 17:00:40.104,-108.33360290527344
i1,2023-04-28 17:00:40.207,-666.3492431640625
i1,2023-04-28 17:00:40.314,-1354.8856201171875
i1,2023-04-28 17:00:40.410,-1354.8856201171875
i1,2023-04-28 17:00:40.520,-1354.8856201171875
i1,2023-04-28 17:00:40.609,-2072.119384765625
i1,2023-04-28 17:00:40.719,-2247.161376953125
i1,2023-04-28 17:00:40.818,-2247.161376953125
i1,2023-04-28 17:00:40.939,-2323.28662109375
i1,2023-04-28 17:00:41.022,-2323.28662109375
i1,2023-04-28 17:00:41.126,-2389.162353515625
i1,2023-04-28 17:00:41.232,-2389.162353515625
i1,2023-04-28 17:00:41.330,-2389.162353515625
i1,2023-04-28 17:00:41.452,-1932.8096923828125
i1,2023-04-28 17:00:41.539,-2017.3193359375
i1,2023-04-28 17:00:41.636,-2017.3193359375
i1,2023-04-28 17:00:41.738,-1530.557861328125
i1,2023-04-28 17:00:41.845,-1530.557861328125
i1,2023-04-28 17:00:41.944,-526.290283203125
i1,2023-04-28 17:00:42.048,-526.290283203125
i1,2023-04-28 17:00:42.148,949.236572265625
i1,2023-04-28 17:00:42.250,949.236572265625
i1,2023-04-28 17:00:42.348,2452.843017578125
i1,2023-04-28 17:00:42.453,2452.843017578125
i1,2023-04-28 17:00:42.563,3250.704833984375
i1,2023-04-28 17:00:42.654,3250.704833984375
i1,2023-04-28 17:00:42.756,3877.267822265625
i1,2023-04-28 17:00:42.861,3877.267822265625
i1,2023-04-28 17:00:42.966,4176.79443359375
i1,2023-04-28 17:00:43.062,4176.79443359375
i1,2023-04-28 17:00:43.170,4703.1533203125
i1,2023-04-28 17:00:43.271,4703.1533203125
i1,2023-04-28 17:00:43.372,4703.1533203125
i1,2023-04-28 17:00:43.472,4472.7216796875
i1,2023-04-28 17:00:43.573,4740.76318359375
i1,2023-04-28 17:00:43.673,4740.76318359375
i1,2023-04-28 17:00:43.786,4462.2802734375
i1,2023-04-28 17:00:43.880,4462.2802734375
i1,2023-04-28 17:00:43.980,3761.45703125
i1,2023-04-28 17:00:44.081,3761.45703125
i1,2023-04-28 17:00:44.187,3010.9697265625
i1,2023-04-28 17:00:44.289,3010.9697265625
i1,2023-04-28 17:00:44.386,2369.57763671875
i1,2023-04-28 17:00:44.492,2369.57763671875
i1,2023-04-28 17:00:44.591,1859.9495849609375
i1,2023-04-28 17:00:44.695,1859.9495849609375
i1,2023-04-28 17:00:44.797,1619.9344482421875
i1,2023-04-28 17:00:44.911,1619.9344482421875
i1,2023-04-28 17:00:45.000,1524.7491455078125
i1,2023-04-28 17:00:45.102,1524.7491455078125
i1,2023-04-28 17:00:45.207,1374.9107666015625
i1,2023-04-28 17:00:45.307,1374.9107666015625
i1,2023-04-28 17:00:45.409,1249.1754150390625
i1,2023-04-28 17:00:45.512,1249.1754150390625
i1,2023-04-28 17:00:45.618,704.8901977539062
i1,2023-04-28 17:00:45.714,704.8901977539062
i1,2023-04-28 17:00:45.818,442.7840576171875
i1,2023-04-28 17:00:45.910,442.7840576171875
i1,2023-04-28 17:00:46.023,696.1068115234375
i1,2023-04-28 17:00:46.123,696.1068115234375
i1,2023-04-28 17:00:46.224,1185.1009521484375
i1,2023-04-28 17:00:46.324,1185.1009521484375
i1,2023-04-28 17:00:46.426,1282.4190673828125
i1,2023-04-28 17:00:46.536,1380.16796875
i1,2023-04-28 17:00:46.631,1380.16796875
i1,2023-04-28 17:00:46.733,1380.16796875
i1,2023-04-28 17:00:46.843,1431.151123046875
i1,2023-04-28 17:00:46.943,1411.48583984375
i1,2023-04-28 17:00:47.040,1411.48583984375
i1,2023-04-28 17:00:47.149,1453.7279052734375
i1,2023-04-28 17:00:47.249,1453.7279052734375
i1,2023-04-28 17:00:47.349,1855.55615234375
i1,2023-04-28 17:00:47.478,1855.55615234375
i1,2023-04-28 17:00:47.552,2072.910888671875
i1,2023-04-28 17:00:47.651,2072.910888671875
i1,2023-04-28 17:00:47.757,1640.1798095703125
i1,2023-04-28 17:00:47.859,1640.1798095703125
i1,2023-04-28 17:00:47.962,747.957275390625
i1,2023-04-28 17:00:48.061,747.957275390625
i1,2023-04-28 17:00:48.162,774.20556640625
i1,2023-04-28 17:00:48.268,774.20556640625
i1,2023-04-28 17:00:48.365,1119.1885986328125
i1,2023-04-28 17:00:48.471,1119.1885986328125
i1,2023-04-28 17:00:48.568,1122.1177978515625
i1,2023-04-28 17:00:48.677,1122.1177978515625
i1,2023-04-28 17:00:48.780,1109.858154296875
i1,2023-04-28 17:00:48.875,1109.858154296875
i1,2023-04-28 17:00:48.978,1103.086669921875
i1,2023-04-28 17:00:49.081,1103.086669921875
i1,2023-04-28 17:00:49.189,1099.729248046875
i1,2023-04-28 17:00:49.285,1099.729248046875
i1,2023-04-28 17:00:49.384,1090.6661376953125
i1,2023-04-28 17:00:49.490,1090.6661376953125
i1,2023-04-28 17:00:49.594,1225.9091796875
i1,2023-04-28 17:00:49.692,1225.9091796875
i1,2023-04-28 17:00:49.798,1605.4603271484375
i1,2023-04-28 17:00:49.901,1605.4603271484375
i1,2023-04-28 17:00:50.000,1462.947021484375
i1,2023-04-28 17:00:50.099,1462.947021484375
i1,2023-04-28 17:00:50.202,999.0507202148438
i1,2023-04-28 17:00:50.311,999.0507202148438
i1,2023-04-28 17:00:50.411,999.0507202148438
i1,2023-04-28 17:00:50.514,915.297607421875
i1,2023-04-28 17:00:50.614,918.8468017578125
i1,2023-04-28 17:00:50.712,918.8468017578125
i1,2023-04-28 17:00:50.806,920.5224609375
i1,2023-04-28 17:00:50.910,920.5224609375
i1,2023-04-28 17:00:51.012,916.6383666992188
i1,2023-04-28 17:00:51.116,916.6383666992188
i1,2023-04-28 17:00:51.216,807.0925903320312
i1,2023-04-28 17:00:51.320,807.0925903320312
i1,2023-04-28 17:00:51.424,460.5250549316406
i1,2023-04-28 17:00:51.529,460.5250549316406
i1,2023-04-28 17:00:51.631,-16.104944229125977
i1,2023-04-28 17:00:51.729,-16.104944229125977
i1,2023-04-28 17:00:51.830,-412.835693359375
i1,2023-04-28 17:00:51.932,-412.835693359375
i1,2023-04-28 17:00:52.037,-306.6991271972656
i1,2023-04-28 17:00:52.140,-306.6991271972656
i1,2023-04-28 17:00:52.242,-211.47607421875
i1,2023-04-28 17:00:52.345,-211.47607421875
i1,2023-04-28 17:00:52.483,238.94091796875
i1,2023-04-28 17:00:52.550,238.94091796875
i1,2023-04-28 17:00:52.648,294.9682312011719
i1,2023-04-28 17:00:52.757,357.6038513183594
i1,2023-04-28 17:00:52.854,357.6038513183594
i1,2023-04-28 17:00:52.973,491.6151428222656
i1,2023-04-28 17:00:53.058,491.6151428222656
i1,2023-04-28 17:00:53.163,788.769775390625
i1,2023-04-28 17:00:53.261,788.769775390625
i1,2023-04-28 17:00:53.362,788.769775390625
i1,2023-04-28 17:00:53.491,686.1925048828125
i1,2023-04-28 17:00:53.571,1230.1329345703125
i1,2023-04-28 17:00:53.670,1230.1329345703125
i1,2023-04-28 17:00:53.769,1613.2286376953125
i1,2023-04-28 17:00:53.877,1613.2286376953125
i1,2023-04-28 17:00:53.979,1887.0802001953125
i1,2023-04-28 17:00:54.079,1887.0802001953125
i1,2023-04-28 17:00:54.178,1839.8458251953125
i1,2023-04-28 17:00:54.285,1839.8458251953125
i1,2023-04-28 17:00:54.383,1697.4498291015625
i1,2023-04-28 17:00:54.488,1697.4498291015625
i1,2023-04-28 17:00:54.600,1256.069091796875
i1,2023-04-28 17:00:54.690,1256.069091796875
i1,2023-04-28 17:00:54.792,1438.329833984375
i1,2023-04-28 17:00:54.895,1438.329833984375
i1,2023-04-28 17:00:54.998,1722.3370361328125
i1,2023-04-28 17:00:55.097,1722.3370361328125
i1,2023-04-28 17:00:55.203,2420.751220703125
i1,2023-04-28 17:00:55.302,2420.751220703125
i1,2023-04-28 17:00:55.404,2420.751220703125
i1,2023-04-28 17:00:55.506,2073.844970703125
i1,2023-04-28 17:00:55.609,1643.9974365234375
i1,2023-04-28 17:00:55.712,1643.9974365234375
i1,2023-04-28 17:00:55.818,908.1595458984375
i1,2023-04-28 17:00:55.916,908.1595458984375
i1,2023-04-28 17:00:56.018,297.38714599609375
i1,2023-04-28 17:00:56.117,297.38714599609375
i1,2023-04-28 17:00:56.219,-196.32176208496094
i1,2023-04-28 17:00:56.327,-196.32176208496094
i1,2023-04-28 17:00:56.425,-314.8407287597656
i1,2023-04-28 17:00:56.527,-314.8407287597656
i1,2023-04-28 17:00:56.627,-1096.4859619140625
i1,2023-04-28 17:00:56.732,-1096.4859619140625
i1,2023-04-28 17:00:56.834,-1912.3037109375
i1,2023-04-28 17:00:56.945,-1912.3037109375
i1,2023-04-28 17:00:57.039,-2689.584228515625
i1,2023-04-28 17:00:57.137,-2689.584228515625
i1,2023-04-28 17:00:57.239,-3569.774169921875
i1,2023-04-28 17:00:57.344,-3569.774169921875
i1,2023-04-28 17:00:57.447,-3569.774169921875
i1,2023-04-28 17:00:57.547,-3175.529052734375
i1,2023-04-28 17:00:57.657,-3190.681640625
i1,2023-04-28 17:00:57.758,-2864.953369140625
i1,2023-04-28 17:00:57.854,-2864.953369140625
i1,2023-04-28 17:00:57.955,-2864.953369140625
i1,2023-04-28 17:00:58.070,-2369.4033203125
i1,2023-04-28 17:00:58.166,-1555.4471435546875
i1,2023-04-28 17:00:58.261,-1555.4471435546875
i1,2023-04-28 17:00:58.369,-1555.4471435546875
i1,2023-04-28 17:00:58.466,-188.85081481933594
i1,2023-04-28 17:00:58.574,1177.6929931640625
i1,2023-04-28 17:00:58.674,1177.6929931640625
i1,2023-04-28 17:00:58.778,2360.4873046875
i1,2023-04-28 17:00:58.881,2360.4873046875
i1,2023-04-28 17:00:58.985,2904.54296875
i1,2023-04-28 17:00:59.079,2904.54296875
i1,2023-04-28 17:00:59.185,3196.217529296875
i1,2023-04-28 17:00:59.286,3196.217529296875
i1,2023-04-28 17:00:59.387,3066.973876953125
i1,2023-04-28 17:00:59.517,3066.973876953125
i1,2023-04-28 17:00:59.591,3093.904541015625
i1,2023-04-28 17:00:59.690,3093.904541015625
i1,2023-04-28 17:00:59.796,3038.55419921875
i1,2023-04-28 17:00:59.894,3038.55419921875
i1,2023-04-28 17:01:00.001,2695.51318359375
i1,2023-04-28 17:01:00.099,2695.51318359375
i1,2023-04-28 17:01:00.201,1880.5224609375
i1,2023-04-28 17:01:00.300,1880.5224609375
i1,2023-04-28 17:01:00.406,1065.022705078125
i1,2023-04-28 17:01:00.511,1065.022705078125
i1,2023-04-28 17:01:00.608,616.32177734375
i1,2023-04-28 17:01:00.711,616.32177734375
i1,2023-04-28 17:01:00.816,619.9815063476562
i1,2023-04-28 17:01:00.907,619.9815063476562
i1,2023-04-28 17:01:01.007,619.9818115234375
i1,2023-04-28 17:01:01.112,619.9818115234375
i1,2023-04-28 17:01:01.228,621.4446411132812
i1,2023-04-28 17:01:01.319,621.4446411132812
i1,2023-04-28 17:01:01.423,623.8595581054688
i1,2023-04-28 17:01:01.528,623.8595581054688
i1,2023-04-28 17:01:01.629,623.1068115234375
i1,2023-04-28 17:01:01.731,623.1068115234375
i1,2023-04-28 17:01:01.835,623.8596801757812
i1,2023-04-28 17:01:01.934,623.8596801757812
i1,2023-04-28 17:01:02.035,619.4971923828125
i1,2023-04-28 17:01:02.138,619.4971923828125
i1,2023-04-28 17:01:02.238,625.3146362304688
i1,2023-04-28 17:01:02.349,625.3146362304688
i1,2023-04-28 17:01:02.439,625.3146362304688
i1,2023-04-28 17:01:02.543,474.1396179199219
i1,2023-04-28 17:01:02.644,371.5527648925781
i1,2023-04-28 17:01:02.746,371.5527648925781
i1,2023-04-28 17:01:02.851,768.5559692382812
i1,2023-04-28 17:01:02.953,768.5559692382812
i1,2023-04-28 17:01:03.055,1074.669189453125
i1,2023-04-28 17:01:03.155,1074.669189453125
i1,2023-04-28 17:01:03.256,1071.03369140625
i1,2023-04-28 17:01:03.360,1071.03369140625
i1,2023-04-28 17:01:03.473,1040.4954833984375
i1,2023-04-28 17:01:03.564,1040.4954833984375
i1,2023-04-28 17:01:03.670,1655.7276611328125
i1,2023-04-28 17:01:03.770,1655.7276611328125
i1,2023-04-28 17:01:03.868,1653.533203125
i1,2023-04-28 17:01:03.971,1653.533203125
i1,2023-04-28 17:01:04.074,1634.5003662109375
i1,2023-04-28 17:01:04.177,1634.5003662109375
i1,2023-04-28 17:01:04.280,2541.580810546875
i1,2023-04-28 17:01:04.384,2444.7958984375
i1,2023-04-28 17:01:04.510,2444.7958984375
i1,2023-04-28 17:01:04.586,2432.518310546875
i1,2023-04-28 17:01:04.688,2432.518310546875
i1,2023-04-28 17:01:04.793,2372.869873046875
i1,2023-04-28 17:01:04.887,2372.869873046875
i1,2023-04-28 17:01:05.008,1900.91748046875
i1,2023-04-28 17:01:05.089,1900.91748046875
i1,2023-04-28 17:01:05.200,1479.2193603515625
i1,2023-04-28 17:01:05.294,1479.2193603515625
i1,2023-04-28 17:01:05.397,1479.2193603515625
i1,2023-04-28 17:01:05.530,358.7527160644531
i1,2023-04-28 17:01:05.606,380.91046142578125
i1,2023-04-28 17:01:05.705,380.91046142578125
i1,2023-04-28 17:01:05.806,831.7412719726562
i1,2023-04-28 17:01:05.908,831.7412719726562
i1,2023-04-28 17:01:06.013,814.2613525390625
i1,2023-04-28 17:01:06.113,814.2613525390625
i1,2023-04-28 17:01:06.213,1419.4951171875
i1,2023-04-28 17:01:06.320,1419.4951171875
i1,2023-04-28 17:01:06.419,1419.4951171875
i1,2023-04-28 17:01:06.523,392.57916259765625
i1,2023-04-28 17:01:06.636,-101.01396179199219
i1,2023-04-28 17:01:06.729,-101.01396179199219
i1,2023-04-28 17:01:06.828,-151.52015686035156
i1,2023-04-28 17:01:06.925,-151.52015686035156
