id,timestamp,MaxxTurn45_Coolant_Power_Active_B
i1,2023-04-28 15:00:28.987,102.24475860595703
i1,2023-04-28 15:00:29.087,102.61113739013672
i1,2023-04-28 15:00:29.191,102.61113739013672
i1,2023-04-28 15:00:29.293,102.61113739013672
i1,2023-04-28 15:00:29.411,102.669921875
i1,2023-04-28 15:00:29.508,102.46694946289062
i1,2023-04-28 15:00:29.599,102.46694946289062
i1,2023-04-28 15:00:29.699,102.92852020263672
i1,2023-04-28 15:00:29.804,102.92852020263672
i1,2023-04-28 15:00:29.903,102.55975341796875
i1,2023-04-28 15:00:30.006,102.55975341796875
i1,2023-04-28 15:00:30.107,102.9286117553711
i1,2023-04-28 15:00:30.210,102.9286117553711
i1,2023-04-28 15:00:30.316,102.9286117553711
i1,2023-04-28 15:00:30.421,102.62188720703125
i1,2023-04-28 15:00:30.512,102.78189849853516
i1,2023-04-28 15:00:30.622,102.78189849853516
i1,2023-04-28 15:00:30.719,103.250244140625
i1,2023-04-28 15:00:30.816,103.250244140625
i1,2023-04-28 15:00:30.914,103.14907836914062
i1,2023-04-28 15:00:31.017,103.14907836914062
i1,2023-04-28 15:00:31.128,103.51089477539062
i1,2023-04-28 15:00:31.229,103.51089477539062
i1,2023-04-28 15:00:31.327,103.66658020019531
i1,2023-04-28 15:00:31.430,103.66658020019531
i1,2023-04-28 15:00:31.533,103.51622772216797
i1,2023-04-28 15:00:31.634,103.51622772216797
i1,2023-04-28 15:00:31.736,104.25037384033203
i1,2023-04-28 15:00:31.840,104.25037384033203
i1,2023-04-28 15:00:31.939,104.61750030517578
i1,2023-04-28 15:00:32.041,104.61750030517578
i1,2023-04-28 15:00:32.153,105.07933044433594
i1,2023-04-28 15:00:32.248,105.07933044433594
i1,2023-04-28 15:00:32.346,105.51123046875
i1,2023-04-28 15:00:32.452,105.51123046875
i1,2023-04-28 15:00:32.558,105.38448333740234
i1,2023-04-28 15:00:32.657,105.38448333740234
i1,2023-04-28 15:00:32.755,105.88019561767578
i1,2023-04-28 15:00:32.860,105.88019561767578
i1,2023-04-28 15:00:32.961,105.88034057617188
i1,2023-04-28 15:00:33.062,105.88034057617188
i1,2023-04-28 15:00:33.164,106.24919128417969
i1,2023-04-28 15:00:33.272,106.24919128417969
i1,2023-04-28 15:00:33.370,106.24919128417969
i1,2023-04-28 15:00:33.475,106.61503601074219
i1,2023-04-28 15:00:33.577,106.41413116455078
i1,2023-04-28 15:00:33.674,106.41413116455078
i1,2023-04-28 15:00:33.779,106.27606201171875
i1,2023-04-28 15:00:33.881,106.41405487060547
i1,2023-04-28 15:00:33.980,106.41405487060547
i1,2023-04-28 15:00:34.082,106.41405487060547
i1,2023-04-28 15:00:34.188,106.27603912353516
i1,2023-04-28 15:00:34.291,106.78482055664062
i1,2023-04-28 15:00:34.386,106.78482055664062
i1,2023-04-28 15:00:34.494,106.27608489990234
i1,2023-04-28 15:00:34.592,106.27608489990234
i1,2023-04-28 15:00:34.694,106.27608489990234
i1,2023-04-28 15:00:34.796,106.64256286621094
i1,2023-04-28 15:00:34.902,106.64246368408203
i1,2023-04-28 15:00:34.999,106.64246368408203
i1,2023-04-28 15:00:35.104,106.6735610961914
i1,2023-04-28 15:00:35.203,106.6735610961914
i1,2023-04-28 15:00:35.307,107.00898742675781
i1,2023-04-28 15:00:35.436,107.00898742675781
i1,2023-04-28 15:00:35.515,107.3558349609375
i1,2023-04-28 15:00:35.619,107.3558349609375
i1,2023-04-28 15:00:35.713,107.93701171875
i1,2023-04-28 15:00:35.818,107.93701171875
i1,2023-04-28 15:00:35.921,108.09369659423828
i1,2023-04-28 15:00:36.026,108.09369659423828
i1,2023-04-28 15:00:36.120,108.66641998291016
i1,2023-04-28 15:00:36.222,108.66641998291016
i1,2023-04-28 15:00:36.332,109.56950378417969
i1,2023-04-28 15:00:36.436,109.56950378417969
i1,2023-04-28 15:00:36.534,110.67886352539062
i1,2023-04-28 15:00:36.632,110.67886352539062
i1,2023-04-28 15:00:36.734,111.59232330322266
i1,2023-04-28 15:00:36.836,111.59232330322266
i1,2023-04-28 15:00:36.944,112.9072265625
i1,2023-04-28 15:00:37.045,112.9072265625
i1,2023-04-28 15:00:37.145,114.89595794677734
i1,2023-04-28 15:00:37.245,114.89595794677734
i1,2023-04-28 15:00:37.346,118.4236068725586
i1,2023-04-28 15:00:37.451,118.4236068725586
i1,2023-04-28 15:00:37.551,155.27500915527344
i1,2023-04-28 15:00:37.652,155.27500915527344
i1,2023-04-28 15:00:37.758,194.92005920410156
i1,2023-04-28 15:00:37.856,194.92005920410156
i1,2023-04-28 15:00:37.958,241.0389404296875
i1,2023-04-28 15:00:38.063,241.0389404296875
i1,2023-04-28 15:00:38.162,285.22265625
i1,2023-04-28 15:00:38.265,285.22265625
i1,2023-04-28 15:00:38.366,285.22265625
i1,2023-04-28 15:00:38.473,279.56231689453125
i1,2023-04-28 15:00:38.575,290.3431396484375
i1,2023-04-28 15:00:38.679,290.3431396484375
i1,2023-04-28 15:00:38.782,286.25439453125
i1,2023-04-28 15:00:38.881,286.25439453125
i1,2023-04-28 15:00:38.987,285.9161071777344
i1,2023-04-28 15:00:39.084,285.9161071777344
i1,2023-04-28 15:00:39.185,279.3260192871094
i1,2023-04-28 15:00:39.290,279.3260192871094
i1,2023-04-28 15:00:39.392,243.97552490234375
i1,2023-04-28 15:00:39.511,243.97552490234375
i1,2023-04-28 15:00:39.598,202.29251098632812
i1,2023-04-28 15:00:39.692,202.29251098632812
i1,2023-04-28 15:00:39.796,155.4449462890625
i1,2023-04-28 15:00:39.896,155.4449462890625
i1,2023-04-28 15:00:40.002,109.57433319091797
i1,2023-04-28 15:00:40.106,102.42816162109375
i1,2023-04-28 15:00:40.202,102.42816162109375
i1,2023-04-28 15:00:40.311,102.42816162109375
i1,2023-04-28 15:00:40.410,102.244873046875
i1,2023-04-28 15:00:40.516,102.7061996459961
i1,2023-04-28 15:00:40.613,102.7061996459961
i1,2023-04-28 15:00:40.711,102.24498748779297
i1,2023-04-28 15:00:40.816,102.24498748779297
i1,2023-04-28 15:00:40.919,102.33544158935547
i1,2023-04-28 15:00:41.018,102.33544158935547
i1,2023-04-28 15:00:41.124,102.61127471923828
i1,2023-04-28 15:00:41.228,102.61127471923828
i1,2023-04-28 15:00:41.326,102.61127471923828
i1,2023-04-28 15:00:41.449,102.6699447631836
i1,2023-04-28 15:00:41.534,102.83168029785156
i1,2023-04-28 15:00:41.637,102.83168029785156
i1,2023-04-28 15:00:41.732,102.92863464355469
i1,2023-04-28 15:00:41.839,102.92863464355469
i1,2023-04-28 15:00:41.936,102.4670181274414
i1,2023-04-28 15:00:42.038,102.4670181274414
i1,2023-04-28 15:00:42.140,102.92877197265625
i1,2023-04-28 15:00:42.243,102.92877197265625
i1,2023-04-28 15:00:42.343,102.92877197265625
i1,2023-04-28 15:00:42.447,102.53422546386719
i1,2023-04-28 15:00:42.560,102.78205871582031
i1,2023-04-28 15:00:42.650,102.78205871582031
i1,2023-04-28 15:00:42.754,102.7820816040039
i1,2023-04-28 15:00:42.854,102.7820816040039
i1,2023-04-28 15:00:42.964,102.7820816040039
i1,2023-04-28 15:00:43.063,102.7820816040039
i1,2023-04-28 15:00:43.164,102.432861328125
i1,2023-04-28 15:00:43.263,102.432861328125
i1,2023-04-28 15:00:43.364,102.55997467041016
i1,2023-04-28 15:00:43.472,102.55997467041016
i1,2023-04-28 15:00:43.573,102.41508483886719
i1,2023-04-28 15:00:43.676,102.41508483886719
i1,2023-04-28 15:00:43.775,102.7821044921875
i1,2023-04-28 15:00:43.879,102.7821044921875
i1,2023-04-28 15:00:43.980,102.41508483886719
i1,2023-04-28 15:00:44.081,102.41508483886719
i1,2023-04-28 15:00:44.186,102.72705078125
i1,2023-04-28 15:00:44.289,102.72705078125
i1,2023-04-28 15:00:44.387,102.56006622314453
i1,2023-04-28 15:00:44.490,102.56006622314453
i1,2023-04-28 15:00:44.595,102.83209228515625
i1,2023-04-28 15:00:44.691,102.83209228515625
i1,2023-04-28 15:00:44.799,102.92906951904297
i1,2023-04-28 15:00:44.897,102.92906951904297
i1,2023-04-28 15:00:45.000,102.83202362060547
i1,2023-04-28 15:00:45.098,102.83202362060547
i1,2023-04-28 15:00:45.199,102.928955078125
i1,2023-04-28 15:00:45.303,102.928955078125
i1,2023-04-28 15:00:45.404,102.928955078125
i1,2023-04-28 15:00:45.508,103.20755004882812
i1,2023-04-28 15:00:45.615,103.44789123535156
i1,2023-04-28 15:00:45.715,103.44789123535156
i1,2023-04-28 15:00:45.816,103.7109146118164
i1,2023-04-28 15:00:45.914,103.7109146118164
i1,2023-04-28 15:00:46.012,103.44793701171875
i1,2023-04-28 15:00:46.117,103.44793701171875
i1,2023-04-28 15:00:46.220,103.71100616455078
i1,2023-04-28 15:00:46.326,103.81874084472656
i1,2023-04-28 15:00:46.433,103.81874084472656
i1,2023-04-28 15:00:46.524,103.81874084472656
i1,2023-04-28 15:00:46.628,103.71102905273438
i1,2023-04-28 15:00:46.733,104.18964385986328
i1,2023-04-28 15:00:46.830,104.18964385986328
i1,2023-04-28 15:00:46.940,104.07744598388672
i1,2023-04-28 15:00:47.042,104.07744598388672
i1,2023-04-28 15:00:47.138,104.39816284179688
i1,2023-04-28 15:00:47.239,104.39816284179688
i1,2023-04-28 15:00:47.345,104.44390106201172
i1,2023-04-28 15:00:47.444,104.44390106201172
i1,2023-04-28 15:00:47.548,104.56038665771484
i1,2023-04-28 15:00:47.650,104.56038665771484
i1,2023-04-28 15:00:47.750,104.8104019165039
i1,2023-04-28 15:00:47.852,104.8104019165039
i1,2023-04-28 15:00:47.954,105.1769027709961
i1,2023-04-28 15:00:48.058,105.1769027709961
i1,2023-04-28 15:00:48.160,105.1768798828125
i1,2023-04-28 15:00:48.264,105.1768798828125
i1,2023-04-28 15:00:48.363,105.1768798828125
i1,2023-04-28 15:00:48.468,105.42662811279297
i1,2023-04-28 15:00:48.568,105.3847427368164
i1,2023-04-28 15:00:48.669,105.3847427368164
i1,2023-04-28 15:00:48.774,105.51162719726562
i1,2023-04-28 15:00:48.872,105.51162719726562
i1,2023-04-28 15:00:48.979,105.74942016601562
i1,2023-04-28 15:00:49.080,105.74942016601562
i1,2023-04-28 15:00:49.183,105.51151275634766
i1,2023-04-28 15:00:49.284,105.51151275634766
i1,2023-04-28 15:00:49.382,105.51151275634766
i1,2023-04-28 15:00:49.488,105.96380615234375
i1,2023-04-28 15:00:49.588,106.45311737060547
i1,2023-04-28 15:00:49.691,106.45311737060547
i1,2023-04-28 15:00:49.793,106.59342193603516
i1,2023-04-28 15:00:49.892,106.59342193603516
i1,2023-04-28 15:00:49.999,106.8203353881836
i1,2023-04-28 15:00:50.094,106.8203353881836
i1,2023-04-28 15:00:50.198,107.19747924804688
i1,2023-04-28 15:00:50.304,107.19747924804688
i1,2023-04-28 15:00:50.418,108.09398651123047
i1,2023-04-28 15:00:50.512,108.09398651123047
i1,2023-04-28 15:00:50.611,108.83189392089844
i1,2023-04-28 15:00:50.707,108.83189392089844
i1,2023-04-28 15:00:50.803,109.56969451904297
i1,2023-04-28 15:00:50.907,109.56969451904297
i1,2023-04-28 15:00:51.010,110.85453796386719
i1,2023-04-28 15:00:51.111,110.85453796386719
i1,2023-04-28 15:00:51.211,112.34422302246094
i1,2023-04-28 15:00:51.319,112.34422302246094
i1,2023-04-28 15:00:51.418,112.34422302246094
i1,2023-04-28 15:00:51.523,114.98297119140625
i1,2023-04-28 15:00:51.627,116.90399932861328
i1,2023-04-28 15:00:51.725,116.90399932861328
i1,2023-04-28 15:00:51.827,147.68789672851562
i1,2023-04-28 15:00:51.932,147.68789672851562
i1,2023-04-28 15:00:52.036,187.1636505126953
i1,2023-04-28 15:00:52.137,187.1636505126953
i1,2023-04-28 15:00:52.236,232.71014404296875
i1,2023-04-28 15:00:52.347,276.3207092285156
i1,2023-04-28 15:00:52.454,276.3207092285156
i1,2023-04-28 15:00:52.545,276.3207092285156
i1,2023-04-28 15:00:52.646,291.3456115722656
i1,2023-04-28 15:00:52.755,291.80706787109375
i1,2023-04-28 15:00:52.846,291.80706787109375
i1,2023-04-28 15:00:52.957,288.04766845703125
i1,2023-04-28 15:00:53.053,288.04766845703125
i1,2023-04-28 15:00:53.158,297.0445556640625
i1,2023-04-28 15:00:53.261,297.0445556640625
i1,2023-04-28 15:00:53.362,297.0445556640625
i1,2023-04-28 15:00:53.479,271.1479187011719
i1,2023-04-28 15:00:53.565,251.60604858398438
i1,2023-04-28 15:00:53.664,251.60604858398438
i1,2023-04-28 15:00:53.765,211.14173889160156
i1,2023-04-28 15:00:53.873,211.14173889160156
i1,2023-04-28 15:00:53.975,164.1706085205078
i1,2023-04-28 15:00:54.080,164.1706085205078
i1,2023-04-28 15:00:54.175,119.16175079345703
i1,2023-04-28 15:00:54.278,119.16175079345703
i1,2023-04-28 15:00:54.379,102.928955078125
i1,2023-04-28 15:00:54.494,102.928955078125
i1,2023-04-28 15:00:54.588,102.78231048583984
i1,2023-04-28 15:00:54.688,102.78231048583984
i1,2023-04-28 15:00:54.792,102.78221893310547
i1,2023-04-28 15:00:54.892,102.78221893310547
i1,2023-04-28 15:00:54.994,102.78224182128906
i1,2023-04-28 15:00:55.093,102.78224182128906
i1,2023-04-28 15:00:55.196,102.7270278930664
i1,2023-04-28 15:00:55.297,102.7270278930664
i1,2023-04-28 15:00:55.400,102.56002044677734
i1,2023-04-28 15:00:55.501,102.56002044677734
i1,2023-04-28 15:00:55.603,102.78228759765625
i1,2023-04-28 15:00:55.709,102.78228759765625
i1,2023-04-28 15:00:55.811,102.41515350341797
i1,2023-04-28 15:00:55.913,102.41515350341797
i1,2023-04-28 15:00:56.015,102.41517639160156
i1,2023-04-28 15:00:56.120,102.41517639160156
i1,2023-04-28 15:00:56.221,102.41513061523438
i1,2023-04-28 15:00:56.318,102.41513061523438
i1,2023-04-28 15:00:56.431,102.56004333496094
i1,2023-04-28 15:00:56.524,102.56004333496094
i1,2023-04-28 15:00:56.623,102.55997467041016
i1,2023-04-28 15:00:56.730,102.55997467041016
i1,2023-04-28 15:00:56.840,102.9289779663086
i1,2023-04-28 15:00:56.934,102.9289779663086
i1,2023-04-28 15:00:57.035,102.92890930175781
i1,2023-04-28 15:00:57.133,102.92890930175781
i1,2023-04-28 15:00:57.240,102.92888641357422
i1,2023-04-28 15:00:57.341,102.92888641357422
i1,2023-04-28 15:00:57.444,102.97795867919922
i1,2023-04-28 15:00:57.548,102.97795867919922
i1,2023-04-28 15:00:57.648,103.34443664550781
i1,2023-04-28 15:00:57.750,103.34443664550781
i1,2023-04-28 15:00:57.854,103.71100616455078
i1,2023-04-28 15:00:57.954,103.71100616455078
i1,2023-04-28 15:00:58.052,103.65357971191406
i1,2023-04-28 15:00:58.155,103.65357971191406
i1,2023-04-28 15:00:58.257,104.07730865478516
i1,2023-04-28 15:00:58.362,104.07730865478516
i1,2023-04-28 15:00:58.476,103.90023040771484
i1,2023-04-28 15:00:58.569,103.71098327636719
i1,2023-04-28 15:00:58.669,103.71098327636719
i1,2023-04-28 15:00:58.771,103.71089172363281
i1,2023-04-28 15:00:58.869,103.71089172363281
i1,2023-04-28 15:00:58.974,104.07744598388672
i1,2023-04-28 15:00:59.076,104.07744598388672
i1,2023-04-28 15:00:59.185,104.4439926147461
i1,2023-04-28 15:00:59.284,104.4439926147461
i1,2023-04-28 15:00:59.383,104.18966674804688
i1,2023-04-28 15:00:59.505,104.18966674804688
i1,2023-04-28 15:00:59.587,104.40483856201172
i1,2023-04-28 15:00:59.688,104.40483856201172
i1,2023-04-28 15:00:59.788,104.46308135986328
i1,2023-04-28 15:00:59.889,104.46308135986328
i1,2023-04-28 15:00:59.992,104.40470123291016
i1,2023-04-28 15:01:00.096,104.40470123291016
i1,2023-04-28 15:01:00.197,105.017333984375
i1,2023-04-28 15:01:00.299,105.017333984375
i1,2023-04-28 15:01:00.400,105.14241790771484
i1,2023-04-28 15:01:00.507,105.14241790771484
i1,2023-04-28 15:01:00.620,104.98474884033203
i1,2023-04-28 15:01:00.709,104.98474884033203
i1,2023-04-28 15:01:00.810,104.98470306396484
i1,2023-04-28 15:01:00.904,104.98470306396484
i1,2023-04-28 15:01:01.007,104.98474884033203
i1,2023-04-28 15:01:01.108,104.98474884033203
i1,2023-04-28 15:01:01.221,105.35179138183594
i1,2023-04-28 15:01:01.315,105.35179138183594
i1,2023-04-28 15:01:01.419,105.35179138183594
i1,2023-04-28 15:01:01.523,105.27782440185547
i1,2023-04-28 15:01:01.621,105.3519058227539
i1,2023-04-28 15:01:01.722,105.3519058227539
i1,2023-04-28 15:01:01.822,105.7188720703125
i1,2023-04-28 15:01:01.925,105.7188720703125
i1,2023-04-28 15:01:02.030,105.35183715820312
i1,2023-04-28 15:01:02.135,105.35183715820312
i1,2023-04-28 15:01:02.232,105.71891784667969
i1,2023-04-28 15:01:02.339,105.71891784667969
i1,2023-04-28 15:01:02.435,105.71891784667969
i1,2023-04-28 15:01:02.538,106.29948425292969
i1,2023-04-28 15:01:02.639,106.6183090209961
i1,2023-04-28 15:01:02.743,106.6183090209961
i1,2023-04-28 15:01:02.847,106.61833953857422
i1,2023-04-28 15:01:02.951,106.61833953857422
i1,2023-04-28 15:01:03.055,106.98721313476562
i1,2023-04-28 15:01:03.150,106.98721313476562
i1,2023-04-28 15:01:03.252,107.21966552734375
i1,2023-04-28 15:01:03.354,107.21966552734375
i1,2023-04-28 15:01:03.456,107.52662658691406
i1,2023-04-28 15:01:03.560,107.52662658691406
i1,2023-04-28 15:01:03.659,107.74215698242188
i1,2023-04-28 15:01:03.761,107.74215698242188
i1,2023-04-28 15:01:03.864,108.63899230957031
i1,2023-04-28 15:01:03.965,108.63899230957031
i1,2023-04-28 15:01:04.068,108.84159851074219
i1,2023-04-28 15:01:04.175,108.84159851074219
i1,2023-04-28 15:01:04.271,109.72388458251953
i1,2023-04-28 15:01:04.372,109.72388458251953
i1,2023-04-28 15:01:04.475,110.30760192871094
i1,2023-04-28 15:01:04.580,110.30760192871094
i1,2023-04-28 15:01:04.680,111.40702056884766
i1,2023-04-28 15:01:04.786,112.50650024414062
i1,2023-04-28 15:01:04.887,112.50650024414062
i1,2023-04-28 15:01:04.993,114.7052230834961
i1,2023-04-28 15:01:05.086,114.7052230834961
i1,2023-04-28 15:01:05.192,117.27046966552734
i1,2023-04-28 15:01:05.292,117.27046966552734
i1,2023-04-28 15:01:05.394,117.27046966552734
i1,2023-04-28 15:01:05.518,162.96395874023438
i1,2023-04-28 15:01:05.613,183.421142578125
i1,2023-04-28 15:01:05.701,183.421142578125
i1,2023-04-28 15:01:05.800,225.41236877441406
i1,2023-04-28 15:01:05.902,225.41236877441406
i1,2023-04-28 15:01:06.006,273.7416687011719
i1,2023-04-28 15:01:06.106,273.7416687011719
i1,2023-04-28 15:01:06.209,293.6637268066406
i1,2023-04-28 15:01:06.318,293.6637268066406
i1,2023-04-28 15:01:06.417,293.6637268066406
i1,2023-04-28 15:01:06.520,280.8268737792969
i1,2023-04-28 15:01:06.620,289.628173828125
i1,2023-04-28 15:01:06.729,289.628173828125
i1,2023-04-28 15:01:06.827,289.3273010253906
i1,2023-04-28 15:01:06.929,289.3273010253906
i1,2023-04-28 15:01:07.027,284.1219787597656
i1,2023-04-28 15:01:07.131,284.1219787597656
i1,2023-04-28 15:01:07.233,242.312255859375
i1,2023-04-28 15:01:07.335,242.312255859375
i1,2023-04-28 15:01:07.437,216.1892547607422
