id,timestamp,MaxxTurn45_Coolant_Power_Active_C
i1,2023-04-28T15:00:17.568849,99.71575927734375
i1,2023-04-28T15:00:17.669860,99.7156982421875
i1,2023-04-28T15:00:17.774430,99.7156982421875
i1,2023-04-28T15:00:17.872513,99.71573638916016
i1,2023-04-28T15:00:17.976714,99.71573638916016
i1,2023-04-28T15:00:18.081623,99.71582794189453
i1,2023-04-28T15:00:18.180528,99.71582794189453
i1,2023-04-28T15:00:18.281884,99.71575927734375
i1,2023-04-28T15:00:18.391618,99.71575927734375
i1,2023-04-28T15:00:18.488187,99.95024108886719
i1,2023-04-28T15:00:18.590012,99.95024108886719
i1,2023-04-28T15:00:18.694044,99.95033264160156
i1,2023-04-28T15:00:18.794179,99.95033264160156
i1,2023-04-28T15:00:18.899627,100.31629943847656
i1,2023-04-28T15:00:19.000979,100.31629943847656
i1,2023-04-28T15:00:19.102272,100.44317626953125
i1,2023-04-28T15:00:19.203619,100.44317626953125
i1,2023-04-28T15:00:19.314305,100.45166778564453
i1,2023-04-28T15:00:19.409661,100.45166778564453
i1,2023-04-28T15:00:19.506782,101.04859924316406
i1,2023-04-28T15:00:19.612414,101.04859924316406
i1,2023-04-28T15:00:19.710990,101.04859924316406
i1,2023-04-28T15:00:19.814283,101.04859924316406
i1,2023-04-28T15:00:19.917507,101.04859924316406
i1,2023-04-28T15:00:20.020864,101.04859924316406
i1,2023-04-28T15:00:20.126291,101.04862213134766
i1,2023-04-28T15:00:20.221815,101.04862213134766
i1,2023-04-28T15:00:20.313864,101.1876449584961
i1,2023-04-28T15:00:20.418064,101.1876449584961
i1,2023-04-28T15:00:20.525791,101.18757629394531
i1,2023-04-28T15:00:20.630025,101.18757629394531
i1,2023-04-28T15:00:20.736193,101.18755340576172
i1,2023-04-28T15:00:20.834623,101.18755340576172
i1,2023-04-28T15:00:20.938953,101.18755340576172
i1,2023-04-28T15:00:21.035877,101.18755340576172
i1,2023-04-28T15:00:21.141150,101.18750762939453
i1,2023-04-28T15:00:21.238386,101.18750762939453
i1,2023-04-28T15:00:21.340358,101.24630737304688
i1,2023-04-28T15:00:21.449591,101.24630737304688
i1,2023-04-28T15:00:21.549132,101.24637603759766
i1,2023-04-28T15:00:21.645825,101.24637603759766
i1,2023-04-28T15:00:21.750879,101.24626159667969
i1,2023-04-28T15:00:21.852346,101.24626159667969
i1,2023-04-28T15:00:21.952187,101.24628448486328
i1,2023-04-28T15:00:22.063312,101.24628448486328
i1,2023-04-28T15:00:22.160441,101.24628448486328
i1,2023-04-28T15:00:22.257531,101.24628448486328
i1,2023-04-28T15:00:22.377321,101.55560302734375
i1,2023-04-28T15:00:22.470443,101.61183166503906
i1,2023-04-28T15:00:22.566603,101.61183166503906
i1,2023-04-28T15:00:22.670767,104.17037963867188
i1,2023-04-28T15:00:22.776028,104.17037963867188
i1,2023-04-28T15:00:22.872243,142.18348693847656
i1,2023-04-28T15:00:22.973962,142.18348693847656
i1,2023-04-28T15:00:23.081038,187.50672912597656
i1,2023-04-28T15:00:23.180199,187.50672912597656
i1,2023-04-28T15:00:23.282767,231.50135803222656
i1,2023-04-28T15:00:23.403471,231.50135803222656
i1,2023-04-28T15:00:23.490450,277.80615234375
i1,2023-04-28T15:00:23.589582,277.80615234375
i1,2023-04-28T15:00:23.688815,288.8448181152344
i1,2023-04-28T15:00:23.791393,288.8448181152344
i1,2023-04-28T15:00:23.893575,288.8448181152344
i1,2023-04-28T15:00:23.994709,288.8448181152344
i1,2023-04-28T15:00:24.096186,299.7666931152344
i1,2023-04-28T15:00:24.198275,299.7666931152344
i1,2023-04-28T15:00:24.296456,288.1091613769531
i1,2023-04-28T15:00:24.399114,288.1091613769531
i1,2023-04-28T15:00:24.501146,284.4742126464844
i1,2023-04-28T15:00:24.600662,284.4742126464844
i1,2023-04-28T15:00:24.707220,246.03175354003906
i1,2023-04-28T15:00:24.807080,246.03175354003906
i1,2023-04-28T15:00:24.909373,200.26690673828125
i1,2023-04-28T15:00:25.011651,200.26690673828125
i1,2023-04-28T15:00:25.116264,157.43081665039062
i1,2023-04-28T15:00:25.220340,157.43081665039062
i1,2023-04-28T15:00:25.331398,157.43081665039062
i1,2023-04-28T15:00:25.421392,109.84732818603516
i1,2023-04-28T15:00:25.521337,99.58406066894531
i1,2023-04-28T15:00:25.625856,99.58406066894531
i1,2023-04-28T15:00:25.728861,99.58406066894531
i1,2023-04-28T15:00:25.826221,99.58406066894531
i1,2023-04-28T15:00:25.929634,99.5840835571289
i1,2023-04-28T15:00:26.034903,99.5840835571289
i1,2023-04-28T15:00:26.136243,99.5840835571289
i1,2023-04-28T15:00:26.237497,99.5840835571289
i1,2023-04-28T15:00:26.337042,99.5840835571289
i1,2023-04-28T15:00:26.442547,99.76403045654297
i1,2023-04-28T15:00:26.541432,99.71573638916016
i1,2023-04-28T15:00:26.645613,99.71573638916016
i1,2023-04-28T15:00:26.745918,99.71578216552734
i1,2023-04-28T15:00:26.850171,99.71578216552734
i1,2023-04-28T15:00:26.955893,100.08377838134766
i1,2023-04-28T15:00:27.055990,100.08377838134766
i1,2023-04-28T15:00:27.160809,100.1954345703125
i1,2023-04-28T15:00:27.267222,99.84873962402344
i1,2023-04-28T15:00:27.375707,99.84873962402344
i1,2023-04-28T15:00:27.463370,99.84873962402344
i1,2023-04-28T15:00:27.565448,99.7842788696289
i1,2023-04-28T15:00:27.671139,100.21855163574219
i1,2023-04-28T15:00:27.765801,100.21855163574219
i1,2023-04-28T15:00:27.875461,100.14981079101562
i1,2023-04-28T15:00:27.981950,100.14981079101562
i1,2023-04-28T15:00:28.071551,100.14981079101562
i1,2023-04-28T15:00:28.176116,100.12271118164062
i1,2023-04-28T15:00:28.285886,100.51535034179688
i1,2023-04-28T15:00:28.392462,100.51535034179688
i1,2023-04-28T15:00:28.489632,100.14974975585938
i1,2023-04-28T15:00:28.585553,100.14974975585938
i1,2023-04-28T15:00:28.686462,100.14983367919922
i1,2023-04-28T15:00:28.792866,100.14983367919922
i1,2023-04-28T15:00:28.895321,100.14981079101562
i1,2023-04-28T15:00:28.992654,100.14981079101562
i1,2023-04-28T15:00:29.091798,100.5152359008789
i1,2023-04-28T15:00:29.195204,100.5152359008789
i1,2023-04-28T15:00:29.297560,100.5152359008789
i1,2023-04-28T15:00:29.415224,100.39189910888672
i1,2023-04-28T15:00:29.513919,100.38048553466797
i1,2023-04-28T15:00:29.603565,100.38048553466797
i1,2023-04-28T15:00:29.703732,100.45159912109375
i1,2023-04-28T15:00:29.808960,100.45159912109375
i1,2023-04-28T15:00:29.907235,100.45175170898438
i1,2023-04-28T15:00:30.010844,100.45175170898438
i1,2023-04-28T15:00:30.113019,100.45169067382812
i1,2023-04-28T15:00:30.214118,100.45169067382812
i1,2023-04-28T15:00:30.320073,100.45169067382812
i1,2023-04-28T15:00:30.425302,101.02326965332031
i1,2023-04-28T15:00:30.515061,100.68251037597656
i1,2023-04-28T15:00:30.626943,100.68251037597656
i1,2023-04-28T15:00:30.723813,100.75760650634766
i1,2023-04-28T15:00:30.819782,100.75760650634766
i1,2023-04-28T15:00:30.917839,101.04871368408203
i1,2023-04-28T15:00:31.020038,101.04871368408203
i1,2023-04-28T15:00:31.132910,101.22489166259766
i1,2023-04-28T15:00:31.233298,101.22489166259766
i1,2023-04-28T15:00:31.331798,101.55567169189453
i1,2023-04-28T15:00:31.434259,101.55567169189453
i1,2023-04-28T15:00:31.537311,101.78102111816406
i1,2023-04-28T15:00:31.638490,101.78102111816406
i1,2023-04-28T15:00:31.739536,102.14710998535156
i1,2023-04-28T15:00:31.844276,102.14710998535156
i1,2023-04-28T15:00:31.943192,102.5132827758789
i1,2023-04-28T15:00:32.045559,102.5132827758789
i1,2023-04-28T15:00:32.158230,102.78829193115234
i1,2023-04-28T15:00:32.252223,102.78829193115234
i1,2023-04-28T15:00:32.350855,103.39547729492188
i1,2023-04-28T15:00:32.456102,103.39547729492188
i1,2023-04-28T15:00:32.562356,103.654052734375
i1,2023-04-28T15:00:32.661653,103.654052734375
i1,2023-04-28T15:00:32.759795,103.76347351074219
i1,2023-04-28T15:00:32.864268,103.76347351074219
i1,2023-04-28T15:00:32.965277,104.13156127929688
i1,2023-04-28T15:00:33.065798,104.13156127929688
i1,2023-04-28T15:00:33.168873,104.1314926147461
i1,2023-04-28T15:00:33.276282,104.1314926147461
i1,2023-04-28T15:00:33.386371,104.1314926147461
i1,2023-04-28T15:00:33.486827,104.28672790527344
i1,2023-04-28T15:00:33.581397,104.28672790527344
i1,2023-04-28T15:00:33.678412,104.28672790527344
i1,2023-04-28T15:00:33.783953,104.17052459716797
i1,2023-04-28T15:00:33.887827,104.28665161132812
i1,2023-04-28T15:00:33.984239,104.28665161132812
i1,2023-04-28T15:00:34.086681,104.28665161132812
i1,2023-04-28T15:00:34.191985,104.17050170898438
i1,2023-04-28T15:00:34.295344,104.28662872314453
i1,2023-04-28T15:00:34.390470,104.28662872314453
i1,2023-04-28T15:00:34.500643,104.53605651855469
i1,2023-04-28T15:00:34.596117,104.53605651855469
i1,2023-04-28T15:00:34.702376,104.53605651855469
i1,2023-04-28T15:00:34.800719,104.53605651855469
i1,2023-04-28T15:00:34.906366,104.53596496582031
i1,2023-04-28T15:00:35.004357,104.53596496582031
i1,2023-04-28T15:00:35.109267,104.77969360351562
i1,2023-04-28T15:00:35.210881,104.77969360351562
i1,2023-04-28T15:00:35.311310,105.26703643798828
i1,2023-04-28T15:00:35.440227,105.26703643798828
i1,2023-04-28T15:00:35.519246,105.60317993164062
i1,2023-04-28T15:00:35.623915,105.60317993164062
i1,2023-04-28T15:00:35.716173,105.83616638183594
i1,2023-04-28T15:00:35.822863,105.83616638183594
i1,2023-04-28T15:00:35.925142,106.33911895751953
i1,2023-04-28T15:00:36.030405,106.33911895751953
i1,2023-04-28T15:00:36.124934,106.92736053466797
i1,2023-04-28T15:00:36.226941,106.92736053466797
i1,2023-04-28T15:00:36.336740,107.44308471679688
i1,2023-04-28T15:00:36.440051,107.44308471679688
i1,2023-04-28T15:00:36.538570,108.5371322631836
i1,2023-04-28T15:00:36.636477,108.5371322631836
i1,2023-04-28T15:00:36.738541,109.83588409423828
i1,2023-04-28T15:00:36.840897,109.83588409423828
i1,2023-04-28T15:00:36.948225,111.13008117675781
i1,2023-04-28T15:00:37.049494,111.13008117675781
i1,2023-04-28T15:00:37.149638,112.76472473144531
i1,2023-04-28T15:00:37.251095,112.76472473144531
i1,2023-04-28T15:00:37.350734,116.64188385009766
i1,2023-04-28T15:00:37.454986,116.64188385009766
i1,2023-04-28T15:00:37.555651,153.40379333496094
i1,2023-04-28T15:00:37.659812,153.40379333496094
i1,2023-04-28T15:00:37.762596,192.9446563720703
i1,2023-04-28T15:00:37.860098,192.9446563720703
i1,2023-04-28T15:00:37.962107,239.4417724609375
i1,2023-04-28T15:00:38.067476,239.4417724609375
i1,2023-04-28T15:00:38.166676,283.00994873046875
i1,2023-04-28T15:00:38.280023,283.00994873046875
i1,2023-04-28T15:00:38.370903,283.00994873046875
i1,2023-04-28T15:00:38.478337,277.7975158691406
i1,2023-04-28T15:00:38.579278,288.4775695800781
i1,2023-04-28T15:00:38.683637,288.4775695800781
i1,2023-04-28T15:00:38.786639,284.412353515625
i1,2023-04-28T15:00:38.884950,284.412353515625
i1,2023-04-28T15:00:38.991125,284.0621643066406
i1,2023-04-28T15:00:39.088552,284.0621643066406
i1,2023-04-28T15:00:39.189750,277.502197265625
i1,2023-04-28T15:00:39.294419,277.502197265625
i1,2023-04-28T15:00:39.395964,242.59605407714844
i1,2023-04-28T15:00:39.518099,200.6656494140625
i1,2023-04-28T15:00:39.602302,200.6656494140625
i1,2023-04-28T15:00:39.694892,200.6656494140625
i1,2023-04-28T15:00:39.800732,153.84146118164062
i1,2023-04-28T15:00:39.899849,153.84146118164062
i1,2023-04-28T15:00:40.006098,108.55665588378906
i1,2023-04-28T15:00:40.110573,100.58858489990234
i1,2023-04-28T15:00:40.207181,100.58858489990234
i1,2023-04-28T15:00:40.317632,100.88095092773438
i1,2023-04-28T15:00:40.427544,100.88095092773438
i1,2023-04-28T15:00:40.521586,100.9583511352539
i1,2023-04-28T15:00:40.617015,100.9583511352539
i1,2023-04-28T15:00:40.718113,100.88106536865234
i1,2023-04-28T15:00:40.820561,100.88106536865234
i1,2023-04-28T15:00:40.922932,100.9583740234375
i1,2023-04-28T15:00:41.022207,100.9583740234375
i1,2023-04-28T15:00:41.128606,100.51537322998047
i1,2023-04-28T15:00:41.232067,100.51537322998047
i1,2023-04-28T15:00:41.330610,100.51537322998047
i1,2023-04-28T15:00:41.454101,100.73572540283203
i1,2023-04-28T15:00:41.539237,100.74425506591797
i1,2023-04-28T15:00:41.641266,100.74425506591797
i1,2023-04-28T15:00:41.736440,100.81967163085938
i1,2023-04-28T15:00:41.843776,100.81967163085938
i1,2023-04-28T15:00:41.941315,101.10794830322266
i1,2023-04-28T15:00:42.042087,101.10794830322266
i1,2023-04-28T15:00:42.144701,100.8198013305664
i1,2023-04-28T15:00:42.247934,100.8198013305664
i1,2023-04-28T15:00:42.347503,100.8198013305664
i1,2023-04-28T15:00:42.451915,100.60807800292969
i1,2023-04-28T15:00:42.566064,100.68266296386719
i1,2023-04-28T15:00:42.654293,100.68266296386719
i1,2023-04-28T15:00:42.758339,100.31656646728516
i1,2023-04-28T15:00:42.859020,100.31656646728516
i1,2023-04-28T15:00:42.968334,100.68268585205078
i1,2023-04-28T15:00:43.070728,100.68268585205078
i1,2023-04-28T15:00:43.168584,100.52072143554688
i1,2023-04-28T15:00:43.267882,100.52072143554688
i1,2023-04-28T15:00:43.368698,100.45198059082031
i1,2023-04-28T15:00:43.479199,100.45198059082031
i1,2023-04-28T15:00:43.577108,100.68277740478516
i1,2023-04-28T15:00:43.680404,100.68277740478516
i1,2023-04-28T15:00:43.779461,100.68270874023438
i1,2023-04-28T15:00:43.883635,100.68270874023438
i1,2023-04-28T15:00:43.984164,100.68277740478516
i1,2023-04-28T15:00:44.086548,100.68277740478516
i1,2023-04-28T15:00:44.192017,100.83441162109375
i1,2023-04-28T15:00:44.294082,100.83441162109375
i1,2023-04-28T15:00:44.400747,100.82003021240234
i1,2023-04-28T15:00:44.494861,100.82003021240234
i1,2023-04-28T15:00:44.599340,101.47205352783203
i1,2023-04-28T15:00:44.695481,101.47205352783203
i1,2023-04-28T15:00:44.806893,101.55601501464844
i1,2023-04-28T15:00:44.901991,101.55601501464844
i1,2023-04-28T15:00:45.004030,101.47198486328125
i1,2023-04-28T15:00:45.102391,101.47198486328125
i1,2023-04-28T15:00:45.206656,101.9238510131836
i1,2023-04-28T15:00:45.306933,101.9238510131836
i1,2023-04-28T15:00:45.408709,101.9238510131836
i1,2023-04-28T15:00:45.512840,101.55592346191406
i1,2023-04-28T15:00:45.619245,101.69808959960938
i1,2023-04-28T15:00:45.719177,101.69808959960938
i1,2023-04-28T15:00:45.820318,101.97761535644531
i1,2023-04-28T15:00:45.922720,102.06794738769531
i1,2023-04-28T15:00:46.015665,102.06794738769531
i1,2023-04-28T15:00:46.121385,102.06794738769531
i1,2023-04-28T15:00:46.224603,101.97770690917969
i1,2023-04-28T15:00:46.330404,101.69815826416016
i1,2023-04-28T15:00:46.438077,101.69815826416016
i1,2023-04-28T15:00:46.536353,101.97772979736328
i1,2023-04-28T15:00:46.632020,101.97772979736328
i1,2023-04-28T15:00:46.737169,102.06808471679688
i1,2023-04-28T15:00:46.834562,102.06808471679688
i1,2023-04-28T15:00:46.943942,101.9776840209961
i1,2023-04-28T15:00:47.046168,101.9776840209961
i1,2023-04-28T15:00:47.142278,102.16049194335938
i1,2023-04-28T15:00:47.243770,102.16049194335938
i1,2023-04-28T15:00:47.349025,102.34317779541016
i1,2023-04-28T15:00:47.448371,102.34317779541016
i1,2023-04-28T15:00:47.552548,102.06803894042969
i1,2023-04-28T15:00:47.654023,102.06803894042969
i1,2023-04-28T15:00:47.754490,102.34319305419922
i1,2023-04-28T15:00:47.860128,102.34319305419922
i1,2023-04-28T15:00:47.958789,102.70873260498047
i1,2023-04-28T15:00:48.062107,102.70873260498047
i1,2023-04-28T15:00:48.164854,102.70870971679688
i1,2023-04-28T15:00:48.268849,102.70870971679688
i1,2023-04-28T15:00:48.367118,102.70870971679688
i1,2023-04-28T15:00:48.472600,102.79896545410156
i1,2023-04-28T15:00:48.573385,102.92689514160156
i1,2023-04-28T15:00:48.673304,102.92689514160156
i1,2023-04-28T15:00:48.778580,103.02790069580078
i1,2023-04-28T15:00:48.876458,103.02790069580078
i1,2023-04-28T15:00:48.983865,103.2906265258789
i1,2023-04-28T15:00:49.084290,103.2906265258789
i1,2023-04-28T15:00:49.187459,103.395751953125
i1,2023-04-28T15:00:49.289325,103.395751953125
i1,2023-04-28T15:00:49.386495,103.395751953125
i1,2023-04-28T15:00:49.492643,104.0303955078125
i1,2023-04-28T15:00:49.592933,103.97794342041016
i1,2023-04-28T15:00:49.695077,103.97794342041016
i1,2023-04-28T15:00:49.797222,104.09199523925781
i1,2023-04-28T15:00:49.900037,104.09199523925781
i1,2023-04-28T15:00:50.004220,104.71031951904297
i1,2023-04-28T15:00:50.097926,104.71031951904297
i1,2023-04-28T15:00:50.202406,105.26996612548828
i1,2023-04-28T15:00:50.307799,105.26996612548828
i1,2023-04-28T15:00:50.422100,105.97144317626953
i1,2023-04-28T15:00:50.516045,105.97144317626953
i1,2023-04-28T15:00:50.616955,106.3394546508789
i1,2023-04-28T15:00:50.710750,106.3394546508789
i1,2023-04-28T15:00:50.806856,107.44327545166016
i1,2023-04-28T15:00:50.910346,107.44327545166016
i1,2023-04-28T15:00:51.016862,108.38232421875
i1,2023-04-28T15:00:51.115113,108.38232421875
i1,2023-04-28T15:00:51.214052,110.01897430419922
i1,2023-04-28T15:00:51.323790,110.01897430419922
i1,2023-04-28T15:00:51.422546,110.01897430419922
i1,2023-04-28T15:00:51.527808,112.95496368408203
i1,2023-04-28T15:00:51.631208,115.13603210449219
i1,2023-04-28T15:00:51.731483,115.13603210449219
i1,2023-04-28T15:00:51.831358,145.8390350341797
i1,2023-04-28T15:00:51.936756,145.8390350341797
i1,2023-04-28T15:00:52.041382,184.9488983154297
i1,2023-04-28T15:00:52.141219,184.9488983154297
i1,2023-04-28T15:00:52.239500,230.63784790039062
i1,2023-04-28T15:00:52.351256,274.49932861328125
i1,2023-04-28T15:00:52.458593,274.49932861328125
i1,2023-04-28T15:00:52.557303,289.4847106933594
i1,2023-04-28T15:00:52.650827,289.4847106933594
i1,2023-04-28T15:00:52.758975,290.3018798828125
i1,2023-04-28T15:00:52.851317,290.3018798828125
i1,2023-04-28T15:00:52.961708,286.1954650878906
i1,2023-04-28T15:00:53.060012,286.1954650878906
i1,2023-04-28T15:00:53.162315,295.4793701171875
i1,2023-04-28T15:00:53.266900,295.4793701171875
i1,2023-04-28T15:00:53.366098,295.4793701171875
i1,2023-04-28T15:00:53.483835,269.54608154296875
i1,2023-04-28T15:00:53.571104,249.84226989746094
i1,2023-04-28T15:00:53.668936,249.84226989746094
i1,2023-04-28T15:00:53.769114,209.73487854003906
i1,2023-04-28T15:00:53.877645,209.73487854003906
i1,2023-04-28T15:00:53.978784,162.63661193847656
i1,2023-04-28T15:00:54.084186,162.63661193847656
i1,2023-04-28T15:00:54.179349,117.74604034423828
i1,2023-04-28T15:00:54.282440,117.74604034423828
i1,2023-04-28T15:00:54.383268,101.18793487548828
i1,2023-04-28T15:00:54.499020,101.18793487548828
i1,2023-04-28T15:00:54.596068,101.04902648925781
i1,2023-04-28T15:00:54.693062,101.04902648925781
i1,2023-04-28T15:00:54.796098,101.04893493652344
i1,2023-04-28T15:00:54.896531,101.04893493652344
i1,2023-04-28T15:00:54.998632,101.04895782470703
i1,2023-04-28T15:00:55.097042,101.04895782470703
i1,2023-04-28T15:00:55.200291,100.83438873291016
i1,2023-04-28T15:00:55.301790,100.83438873291016
i1,2023-04-28T15:00:55.404277,100.81998443603516
i1,2023-04-28T15:00:55.509170,100.81998443603516
i1,2023-04-28T15:00:55.607921,100.68289184570312
i1,2023-04-28T15:00:55.713949,100.68289184570312
i1,2023-04-28T15:00:55.815147,101.04895782470703
i1,2023-04-28T15:00:55.917480,101.04895782470703
i1,2023-04-28T15:00:56.019762,101.04898071289062
i1,2023-04-28T15:00:56.124250,101.04898071289062
i1,2023-04-28T15:00:56.225954,101.04893493652344
i1,2023-04-28T15:00:56.322627,101.04893493652344
i1,2023-04-28T15:00:56.435483,101.18795776367188
i1,2023-04-28T15:00:56.528529,101.18795776367188
i1,2023-04-28T15:00:56.627807,101.1878890991211
i1,2023-04-28T15:00:56.733941,101.1878890991211
i1,2023-04-28T15:00:56.844487,101.18795776367188
i1,2023-04-28T15:00:56.938388,101.18795776367188
i1,2023-04-28T15:00:57.039826,101.55585479736328
i1,2023-04-28T15:00:57.138105,101.55585479736328
i1,2023-04-28T15:00:57.244363,101.55583190917969
i1,2023-04-28T15:00:57.345762,101.55583190917969
i1,2023-04-28T15:00:57.448092,101.61209869384766
i1,2023-04-28T15:00:57.553726,101.61209869384766
i1,2023-04-28T15:00:57.652545,101.61209869384766
i1,2023-04-28T15:00:57.754793,101.61209869384766
i1,2023-04-28T15:00:57.858427,101.61219024658203
i1,2023-04-28T15:00:57.958510,101.61219024658203
i1,2023-04-28T15:00:58.056994,101.9776840209961
i1,2023-04-28T15:00:58.165763,101.97754669189453
i1,2023-04-28T15:00:58.261603,101.97754669189453
i1,2023-04-28T15:00:58.366258,101.97754669189453
i1,2023-04-28T15:00:58.483086,102.24678039550781
i1,2023-04-28T15:00:58.573941,102.34319305419922
i1,2023-04-28T15:00:58.674044,102.34319305419922
i1,2023-04-28T15:00:58.776856,101.97759246826172
i1,2023-04-28T15:00:58.873206,101.97759246826172
i1,2023-04-28T15:00:58.978534,102.34319305419922
i1,2023-04-28T15:00:59.079837,102.34319305419922
i1,2023-04-28T15:00:59.189466,102.34326171875
i1,2023-04-28T15:00:59.288475,102.34326171875
i1,2023-04-28T15:00:59.388063,102.06810760498047
i1,2023-04-28T15:00:59.509732,102.06810760498047
i1,2023-04-28T15:00:59.591760,102.29198455810547
i1,2023-04-28T15:00:59.692677,102.29198455810547
i1,2023-04-28T15:00:59.793153,102.29198455810547
i1,2023-04-28T15:00:59.893247,102.29198455810547
i1,2023-04-28T15:00:59.996603,102.2918472290039
i1,2023-04-28T15:01:00.100861,102.2918472290039
i1,2023-04-28T15:01:00.201453,102.39765930175781
i1,2023-04-28T15:01:00.303478,102.39765930175781
i1,2023-04-28T15:01:00.405072,102.29171752929688
i1,2023-04-28T15:01:00.511488,102.29171752929688
i1,2023-04-28T15:01:00.623712,102.87956237792969
i1,2023-04-28T15:01:00.712653,102.87956237792969
i1,2023-04-28T15:01:00.814969,102.51339721679688
i1,2023-04-28T15:01:00.907807,102.51339721679688
i1,2023-04-28T15:01:01.010180,102.87956237792969
i1,2023-04-28T15:01:01.112985,102.87956237792969
i1,2023-04-28T15:01:01.225055,102.8795166015625
i1,2023-04-28T15:01:01.319830,102.8795166015625
i1,2023-04-28T15:01:01.423184,102.8795166015625
i1,2023-04-28T15:01:01.527453,103.00366973876953
i1,2023-04-28T15:01:01.625767,103.24574279785156
i1,2023-04-28T15:01:01.728692,103.24574279785156
i1,2023-04-28T15:01:01.825754,103.2456283569336
i1,2023-04-28T15:01:01.929376,103.2456283569336
i1,2023-04-28T15:01:02.034867,103.61180114746094
i1,2023-04-28T15:01:02.139958,103.61180114746094
i1,2023-04-28T15:01:02.236313,103.61180114746094
i1,2023-04-28T15:01:02.343434,103.61180114746094
i1,2023-04-28T15:01:02.439249,103.61180114746094
i1,2023-04-28T15:01:02.542321,103.93576049804688
i1,2023-04-28T15:01:02.643493,104.13168334960938
i1,2023-04-28T15:01:02.747814,104.13168334960938
i1,2023-04-28T15:01:02.850887,104.13170623779297
i1,2023-04-28T15:01:02.962647,104.13170623779297
i1,2023-04-28T15:01:03.060026,104.8675765991211
i1,2023-04-28T15:01:03.154864,104.8675765991211
i1,2023-04-28T15:01:03.256460,104.91091918945312
i1,2023-04-28T15:01:03.358974,104.91091918945312
i1,2023-04-28T15:01:03.460382,105.0264892578125
i1,2023-04-28T15:01:03.564726,105.0264892578125
i1,2023-04-28T15:01:03.667135,105.63275909423828
i1,2023-04-28T15:01:03.768846,105.76611328125
i1,2023-04-28T15:01:03.868033,105.76611328125
i1,2023-04-28T15:01:03.969275,105.76611328125
i1,2023-04-28T15:01:04.071699,106.72931671142578
i1,2023-04-28T15:01:04.178993,106.72931671142578
i1,2023-04-28T15:01:04.275644,107.10838317871094
i1,2023-04-28T15:01:04.379773,107.8259506225586
i1,2023-04-28T15:01:04.479193,107.8259506225586
i1,2023-04-28T15:01:04.584521,107.8259506225586
i1,2023-04-28T15:01:04.684662,108.92247772216797
i1,2023-04-28T15:01:04.789899,110.01907348632812
i1,2023-04-28T15:01:04.893081,110.01907348632812
i1,2023-04-28T15:01:04.997717,112.21202087402344
i1,2023-04-28T15:01:05.089608,112.21202087402344
i1,2023-04-28T15:01:05.196942,114.77052307128906
i1,2023-04-28T15:01:05.296180,114.77052307128906
i1,2023-04-28T15:01:05.398859,114.77052307128906
